Lat,Lon,Alt,Date,H2,O18,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E
41.64083945,-4.754446679,735.0,2000-08-14 22:00:00+00:00,-15.5,-2.82,0,1,0,0,0
40.95,15.6354,1285.0,2003-10-14 22:00:00+00:00,-53.0,-9.0,0,1,0,0,0
36.55530278,126.635925,62.0,2023-10-14 15:00:00+00:00,-26.32206655,-5.160652878,0,0,0,1,0
25.51900833,-80.491375,1.0,2000-05-23 22:00:00+00:00,-51.5,-7.62,1,0,0,0,0
47.93333333,106.9833333,1338.0,1997-10-14 22:00:00+00:00,-90.2,-11.93,0,1,0,0,0
-65.07944444,-63.9775,20.0,1969-08-14 22:00:00+00:00,-107.9,-14.0,0,0,0,0,1
-31.15583333,136.8052778,169.0,2011-02-14 23:00:00+00:00,-46.9,-6.61,0,1,0,0,0
32.81333333,130.7291667,26.0,2021-10-14 22:00:00+00:00,-40.6,-6.57,0,0,1,0,0
-33.97,18.6,44.0,2000-07-14 22:00:00+00:00,-27.9,-5.98,0,0,1,0,0
48.18427778,16.389575,196.0,2001-06-10 22:00:00+00:00,-97.7,-12.34,0,0,1,0,0
49.93333333,36.28333333,148.0,2019-08-14 22:00:00+00:00,-42.8,-6.13,0,0,0,1,0
23.07083333,57.6375,1900.0,1988-06-30 22:00:00+00:00,-4.0,-2.1,0,1,0,0,0
52.8,5.05,-4.0,2004-01-11 23:00:00+00:00,-58.63,-8.62,0,0,1,0,0
-40.35,-9.88,54.0,2009-10-14 22:00:00+00:00,-24.1,-3.43,0,0,1,0,0
46.095,14.597,282.0,1998-02-14 23:00:00+00:00,-51.5,-7.6,0,0,1,0,0
46.49722222,28.3,156.0,2019-08-14 22:00:00+00:00,-54.5,-8.72,0,0,0,1,0
3.301436111,-76.08044444,2100.0,2003-07-14 22:00:00+00:00,-59.6,-8.4,0,0,0,0,1
35.27,-75.55,3.0,1963-05-14 22:00:00+00:00,-11.2,-2.8,0,0,1,0,0
8.35,81.01666667,52.0,1988-04-14 22:00:00+00:00,-38.2,-6.64,1,0,0,0,0
32.53,35.85,555.0,1990-03-14 23:00:00+00:00,-18.6,-4.93,0,0,1,0,0
53.23,6.55,1.0,1974-05-14 22:00:00+00:00,-48.8,-8.06,0,0,1,0,0
-27.45,-58.95,47.0,2002-05-14 22:00:00+00:00,-30.0,-5.6,0,0,1,0,0
50.11622222,14.39291667,184.0,2020-05-14 22:00:00+00:00,-42.5,-5.74,0,0,0,1,0
38.28,21.79,100.0,2015-09-14 22:00:00+00:00,-10.4,-2.8,0,0,1,0,0
47.7,27.88333333,231.0,2013-08-14 22:00:00+00:00,-45.14,-6.75,0,0,0,1,0
33.82931111,35.494275,27.0,2002-12-26 23:00:00+00:00,-21.8,-3.64,0,0,1,0,0
50.92,5.78,111.0,2001-12-04 23:00:00+00:00,-73.18,-10.839,0,0,1,0,0
48.24861111,16.35638889,198.0,1986-02-14 23:00:00+00:00,-133.7,-18.19,0,0,0,1,0
43.92,7.13,359.0,1998-08-14 22:00:00+00:00,-20.0,-3.71,0,0,1,0,0
13.07176111,-59.48972222,50.0,1985-01-14 23:00:00+00:00,9.2,-0.19,1,0,0,0,0
7.9575,39.13638889,2400.0,1995-09-14 22:00:00+00:00,11.0,0.19,0,0,1,0,0
33.65694444,73.26611111,575.0,1996-12-14 23:00:00+00:00,1.25,-1.83,0,0,1,0,0
38.03333333,114.4166667,80.0,1995-08-14 22:00:00+00:00,-89.8,-12.24,0,1,0,0,0
-21.25428,-63.4069,395.0,2010-04-14 22:00:00+00:00,-34.7,-6.13,0,1,0,0,0
4.05,114.81,24.0,2007-01-08 23:00:00+00:00,-57.66,-8.13,1,0,0,0,0
23.95277778,90.27916667,14.0,2021-06-14 22:00:00+00:00,-16.0,-3.43,0,0,1,0,0
51.1622,14.9506,238.0,2008-02-14 23:00:00+00:00,-87.9,-11.49,0,0,0,1,0
13.73,100.5,2.0,2001-04-14 22:00:00+00:00,-53.4,-8.44,1,0,0,0,0
42.025,35.15833333,32.0,2013-08-14 22:00:00+00:00,-76.53,-11.99,0,0,1,0,0
13.73,100.5,2.0,1989-02-14 23:00:00+00:00,-60.4,-8.74,1,0,0,0,0
52.2914,10.4464,81.0,1985-10-14 22:00:00+00:00,-21.2,-3.25,0,0,1,0,0
40.008,-105.2682583,1660.0,2015-06-14 22:00:00+00:00,-49.9,-7.47,0,1,0,0,0
43.91281944,4.888775,33.0,1998-04-14 22:00:00+00:00,-46.3,-6.72,0,0,1,0,0
-2.53,140.72,3.0,1963-01-14 23:00:00+00:00,-22.4,-3.9,1,0,0,0,0
48.75,-91.62,393.0,1976-11-14 23:00:00+00:00,-164.0,-21.8,0,0,0,1,0
41.75,44.766667,427.0,2009-05-14 22:00:00+00:00,-26.1,-4.58,0,1,0,0,0
39.46666667,-6.333333333,405.0,2000-09-14 22:00:00+00:00,-15.1,-3.08,0,0,1,0,0
-46.42,168.32,2.0,2009-08-14 22:00:00+00:00,-47.3,-7.19,0,0,1,0,0
23.05,-82.21666667,137.0,2022-10-14 22:00:00+00:00,-2.9,-1.67,1,0,0,0,0
44.038,10.18,765.0,2019-09-16 22:00:00+00:00,-27.89,-5.29,0,0,1,0,0
4.7,-74.13,2547.0,1974-02-14 23:00:00+00:00,-27.4,-4.61,0,0,1,0,0
-33.45,-70.7,520.0,1991-08-14 22:00:00+00:00,-25.0,-4.4,0,1,0,0,0
43.587,13.51533333,170.0,2020-07-14 22:00:00+00:00,-22.6,-4.16,0,0,1,0,0
-6.18,106.83,8.0,1976-01-14 23:00:00+00:00,-52.8,-8.17,1,0,0,0,0
31.62,-97.22,156.0,1974-11-14 23:00:00+00:00,-29.0,-4.99,0,0,1,0,0
39.95,32.88,902.0,2016-06-14 22:00:00+00:00,-23.0,-4.05,0,1,0,0,0
-0.331666667,31.76111111,1306.0,2005-08-14 22:00:00+00:00,-12.51,-3.29,1,0,0,0,0
52.2914,10.4464,81.0,1992-01-14 23:00:00+00:00,-63.4,-8.17,0,0,1,0,0
37.1644591,-5.611393166,87.0,2020-01-14 23:00:00+00:00,-63.2,-9.29,0,0,1,0,0
-15.6,-56.1,165.0,1989-03-14 23:00:00+00:00,-85.7,-11.91,1,0,0,0,0
43.57,3.95,45.0,1998-06-14 22:00:00+00:00,-0.1,0.98,0,0,1,0,0
-65.07944444,-63.9775,20.0,2015-06-14 22:00:00+00:00,-120.2,-15.58,0,0,0,0,1
51.116535,17.029468,118.0,2008-04-05 22:00:00+00:00,-52.9018328,-8.20456168,0,0,0,1,0
4.83,-52.37,8.0,1995-06-14 22:00:00+00:00,-49.5,-7.5,1,0,0,0,0
-65.07944444,-63.9775,20.0,1979-06-14 22:00:00+00:00,-95.4,-12.21,0,0,0,0,1
46.72738634,8.186782163,632.0,1985-10-14 22:00:00+00:00,-16.5,-3.92,0,0,0,1,0
8.92,-79.6,13.0,1989-06-14 22:00:00+00:00,-27.7,-4.54,1,0,0,0,0
52.2914,10.4464,81.0,1978-03-14 23:00:00+00:00,-63.0,-8.51,0,0,1,0,0
41.64083945,-4.754446679,735.0,2003-10-14 22:00:00+00:00,-60.26,-9.13,0,1,0,0,0
-14.5,-70.63333056,4135.0,2001-11-14 23:00:00+00:00,-73.1,-10.81,0,0,0,0,1
-12.43,130.87,26.0,2010-01-14 23:00:00+00:00,-41.7,-6.42,1,0,0,0,0
67.15,32.35,26.0,2000-04-14 22:00:00+00:00,-93.3,-12.4,0,0,0,1,0
-15.6,-56.1,165.0,1974-03-14 23:00:00+00:00,-83.8,-11.91,1,0,0,0,0
39.95,32.88,902.0,2017-11-14 23:00:00+00:00,-76.3,-11.65,0,1,0,0,0
40.45801195,-1.598681669,1449.0,2015-10-14 22:00:00+00:00,-36.9,-6.71,0,0,1,0,0
28.63,-106.07,1423.0,1979-05-14 22:00:00+00:00,-29.4,-5.0,0,1,0,0,0
46.17378583,8.788556051,379.0,2006-09-14 22:00:00+00:00,-63.13,-9.05,0,0,1,0,0
21.44,91.99,5.0,2019-04-14 22:00:00+00:00,-28.0,-4.5,1,0,0,0,0
41.67805556,26.55916667,48.0,2017-02-14 23:00:00+00:00,-61.7,-9.6,0,0,1,0,0
50.3119,11.8758,565.0,1993-02-14 23:00:00+00:00,-53.7,-7.6,0,0,0,1,0
41.9,12.5,66.0,2001-10-14 22:00:00+00:00,2.09,0.39,0,0,1,0,0
53.57,-113.52,671.0,1963-11-14 23:00:00+00:00,-187.2,-23.9,0,0,0,1,0
43.49111613,-3.800555816,52.0,2016-09-14 22:00:00+00:00,-23.7,-4.2,0,0,1,0,0
-0.37,-78.55,3058.0,1980-11-14 23:00:00+00:00,-70.9,-9.4,0,0,1,0,0
-0.377777778,-78.14166667,3150.0,1992-10-14 22:00:00+00:00,-35.4,-5.89,0,0,0,0,1
52.1042,8.7519,135.0,1997-08-14 22:00:00+00:00,-45.5,-6.74,0,0,1,0,0
55.7,37.51666667,195.0,2018-09-14 22:00:00+00:00,-74.0,-11.32,0,0,0,1,0
4.365694444,18.58725,386.0,2016-11-14 23:00:00+00:00,13.1,0.78,1,0,0,0,0
-5.333333333,-49.13472222,87.0,1989-04-29 22:00:00+00:00,-80.2,-11.12,1,0,0,0,0
47.81666667,13.71777778,1618.0,2002-09-18 22:00:00+00:00,-77.4,-11.15,0,0,0,1,0
51.35,12.43,125.0,1995-01-14 23:00:00+00:00,-94.1,-13.16,0,0,1,0,0
6.116666667,81.13333333,20.0,1986-02-14 23:00:00+00:00,-52.4,-7.94,1,0,0,0,0
41.67805556,26.55916667,48.0,2011-05-14 22:00:00+00:00,-63.33056006,-8.932736303,0,0,1,0,0
50.06166667,19.84861111,205.0,2019-08-14 22:00:00+00:00,-32.8,-5.14,0,0,0,1,0
46.49722222,28.3,156.0,2012-03-14 23:00:00+00:00,-85.4,-11.91,0,0,0,1,0
25.7325,-80.16323611,1.0,2006-05-31 22:00:00+00:00,-10.5,-3.33,1,0,0,0,0
50.06166667,19.84861111,205.0,2014-08-14 22:00:00+00:00,-38.7,-5.84,0,0,0,1,0
28.22,-177.37,13.0,1978-10-14 22:00:00+00:00,0.4,-1.2,1,0,0,0,0
4.978761111,-73.96563056,2698.0,1999-11-14 23:00:00+00:00,-28.45,-2.79,0,0,1,0,0
39.95,32.88,855.0,2003-04-19 22:00:00+00:00,-38.1,-6.53,0,1,0,0,0
50.4972,9.9428,921.0,1987-09-14 22:00:00+00:00,-37.0,-6.13,0,0,0,1,0
39.48056611,-0.366386255,11.0,2020-07-14 22:00:00+00:00,0.1,-0.48,0,1,0,0,0
41.91172742,2.763346411,129.0,2006-03-14 23:00:00+00:00,-49.16,-6.92,0,0,1,0,0
5.93,116.06,9.0,2018-09-14 22:00:00+00:00,-45.6,-7.29,1,0,0,0,0
49.7478,6.6581,265.0,2004-05-14 22:00:00+00:00,-100.45,-13.16,0,0,1,0,0
-62.12,-58.56,9.0,1990-05-14 22:00:00+00:00,-84.0,-13.7,0,0,0,0,1
8.92,-79.6,13.0,1975-06-14 22:00:00+00:00,-20.9,-3.5,1,0,0,0,0
48.8281,9.2,314.0,2004-08-14 22:00:00+00:00,-39.8,-5.49,0,0,1,0,0
82.5,-62.33333333,62.0,1990-11-14 23:00:00+00:00,-326.2,-42.93,0,0,0,0,1
-0.166666667,-78.48333333,2789.0,2011-10-14 22:00:00+00:00,-59.10414826,-9.091936214,0,0,1,0,0
46.52639678,9.878949582,1709.0,2023-11-14 23:00:00+00:00,-100.94,-13.6,0,0,0,0,1
50.3119,11.8758,565.0,2008-03-14 23:00:00+00:00,-47.85,-7.12,0,0,0,1,0
64.13,-21.93,14.0,2010-04-14 22:00:00+00:00,-50.8,-7.23,0,0,1,0,0
43.70555556,-72.28833333,173.0,1999-10-14 22:00:00+00:00,-60.0,-7.1,0,0,0,1,0
45.80666667,15.97,165.0,2002-12-22 23:00:00+00:00,-57.6,-8.09,0,0,1,0,0
28.58,77.2,212.0,1985-07-14 22:00:00+00:00,-24.3,-3.04,0,1,0,0,0
48.24861111,16.35638889,198.0,2011-04-14 22:00:00+00:00,-43.0,-5.94,0,0,1,0,0
22.31666667,114.1666667,66.0,2000-10-14 22:00:00+00:00,-30.9,-5.22,0,0,1,0,0
49.5971,11.0055,270.0,2017-06-14 22:00:00+00:00,-52.9,-7.67,0,0,1,0,0
-65.07944444,-63.9775,20.0,1993-05-14 22:00:00+00:00,-97.1,-12.93,0,0,0,0,1
-75.58333333,-20.56666667,30.0,1967-02-14 23:00:00+00:00,-98.9,-13.82,0,0,0,0,1
45.81666667,15.98333333,157.0,1999-10-14 22:00:00+00:00,-45.3,-6.03,0,0,1,0,0
44.12,15.24,5.0,2001-11-14 23:00:00+00:00,-34.3,-5.3,0,0,1,0,0
-41.47,-72.93,13.0,2007-12-14 23:00:00+00:00,-21.0,-2.68,0,0,1,0,0
18.47,-70.02,60.0,1994-09-14 22:00:00+00:00,-27.0,-4.69,1,0,0,0,0
41.78,-87.75,189.0,1974-03-14 23:00:00+00:00,-29.3,-6.23,0,0,0,1,0
39.03,141.81,260.0,1984-05-14 22:00:00+00:00,-39.5,-6.53,0,0,1,0,0
47.37233597,8.083138245,397.0,2001-10-14 22:00:00+00:00,-53.5,-7.51,0,0,1,0,0
52.1,5.18,2.0,1996-06-08 22:00:00+00:00,-32.5,-4.25,0,0,1,0,0
4.05,114.81,24.0,2008-10-09 22:00:00+00:00,-35.35,-4.24,1,0,0,0,0
-31.95,115.97,17.0,2012-12-14 23:00:00+00:00,-14.7,-3.2,0,0,1,0,0
52.8,5.05,-4.0,1997-02-15 23:00:00+00:00,-50.3,-6.39,0,0,1,0,0
46.98141401,6.607999655,1042.0,2001-02-14 23:00:00+00:00,-86.9,-11.42,0,0,0,1,0
44.73805556,-0.774722222,59.0,2021-09-14 22:00:00+00:00,-22.7,-4.21,0,0,1,0,0
50.8325,15.14777778,823.0,2007-09-14 22:00:00+00:00,-61.72,-9.52,0,0,0,1,0
39.91055556,41.27555556,1758.0,2019-05-14 22:00:00+00:00,-59.4,-9.43,0,0,0,1,0
52.4672,13.4019,48.0,1996-02-14 23:00:00+00:00,-82.6,-9.97,0,0,1,0,0
66.49686111,25.75518056,107.0,2019-02-14 23:00:00+00:00,-142.1,-18.67,0,0,0,1,0
48.8281,9.2,314.0,1989-09-14 22:00:00+00:00,-42.3,-6.79,0,0,1,0,0
9.0,38.73,2360.0,1969-06-14 22:00:00+00:00,27.6,1.4,0,0,1,0,0
43.587,13.51533333,170.0,2022-12-14 23:00:00+00:00,-50.7,-8.0,0,0,1,0,0
47.37233597,8.083138245,397.0,1998-04-14 22:00:00+00:00,-104.5,-14.13,0,0,1,0,0
25.46411667,-80.33465278,1.0,2004-03-16 23:00:00+00:00,5.4,-0.46,1,0,0,0,0
31.62,25.95,24.0,2002-12-26 23:00:00+00:00,-9.1,-3.81,0,1,0,0,0
45.80666667,15.97,165.0,2002-11-21 23:00:00+00:00,-36.2,-6.37,0,0,1,0,0
-65.07944444,-63.9775,20.0,2005-01-14 23:00:00+00:00,-110.43,-13.07,0,0,0,0,1
-21.50303,-64.17048,1261.0,2008-08-14 22:00:00+00:00,10.8,-0.99,0,0,1,0,0
49.0392,8.365,112.0,1994-04-14 22:00:00+00:00,-66.7,-9.3,0,0,1,0,0
37.77,-25.65,175.0,2021-09-14 22:00:00+00:00,-8.6,-2.51,0,0,1,0,0
50.4972,9.9428,921.0,2004-07-14 22:00:00+00:00,-42.85,-6.57,0,0,0,1,0
44.81666667,14.98333333,1594.0,2001-09-14 22:00:00+00:00,-61.31,-4.93,0,0,1,0,0
18.32888889,-65.75083333,84.0,2005-12-05 23:00:00+00:00,-5.3,-2.6,1,0,0,0,0
49.7478,6.6581,265.0,1980-02-14 23:00:00+00:00,-61.3,-8.45,0,0,1,0,0
4.7,-74.13,2547.0,1985-07-14 22:00:00+00:00,-73.6,-10.24,0,0,1,0,0
54.6789,13.4342,42.0,2006-03-14 23:00:00+00:00,-66.2,-9.12,0,0,1,0,0
52.1042,8.7519,135.0,1979-07-14 22:00:00+00:00,-41.2,-6.51,0,0,1,0,0
39.03,141.81,260.0,2001-07-14 22:00:00+00:00,-58.8,-8.59,0,0,1,0,0
34.95,32.83,1378.0,2020-02-14 23:00:00+00:00,-28.1,-6.19,0,0,1,0,0
51.18,8.4889,839.0,2000-03-14 23:00:00+00:00,-40.0,-6.46,0,0,0,1,0
-0.37,-78.55,3058.0,1994-04-14 22:00:00+00:00,-135.7,-18.31,0,0,1,0,0
64.695275,-148.3563833,282.0,2004-06-16 22:00:00+00:00,-128.5,-15.14,0,0,0,1,0
-45.35,-72.07,310.0,1992-04-14 22:00:00+00:00,-84.0,-11.6,0,0,1,0,0
44.73805556,-0.774722222,59.0,2014-07-14 22:00:00+00:00,-37.0,-5.5,0,0,1,0,0
33.46555556,126.9333333,25.0,1996-05-06 22:00:00+00:00,-9.0,-3.2,0,0,1,0,0
35.33,25.18,47.0,1973-10-14 22:00:00+00:00,-7.6,-3.35,0,0,1,0,0
53.8713,8.7058,5.0,1988-04-14 22:00:00+00:00,-28.1,-4.64,0,0,1,0,0
58.26388889,26.46138889,70.0,2013-10-14 22:00:00+00:00,-76.21,-10.82,0,0,0,1,0
22.31666667,114.1666667,66.0,2020-08-14 22:00:00+00:00,-73.0,-10.48,0,0,1,0,0
45.03527778,24.28416667,237.0,2013-05-14 22:00:00+00:00,-31.9,-4.15,0,0,0,1,0
47.81666667,13.71777778,1618.0,2022-12-31 06:00:00+00:00,-46.2,-5.493,0,0,0,1,0
28.63,-106.07,1423.0,1962-11-14 23:00:00+00:00,-44.0,-6.9,0,1,0,0,0
-7.92,-14.42,15.0,1963-03-14 23:00:00+00:00,-12.4,-3.5,0,1,0,0,0
39.95,32.88,902.0,1983-03-14 23:00:00+00:00,-93.7,-13.45,0,1,0,0,0
-12.43,130.87,26.0,1964-03-14 23:00:00+00:00,-2.5,-1.2,1,0,0,0,0
52.88333333,-1.083333333,60.0,1990-04-14 22:00:00+00:00,-24.0,-3.9,0,0,1,0,0
43.91281944,4.888775,33.0,2008-05-14 22:00:00+00:00,-22.34,-3.64,0,0,1,0,0
58.26388889,26.46138889,70.0,2016-06-14 22:00:00+00:00,-59.5,-8.62,0,0,0,1,0
49.0392,8.365,112.0,2000-08-14 22:00:00+00:00,-30.45,-4.63,0,0,1,0,0
-1.43,-48.48,24.0,1981-04-14 22:00:00+00:00,-2.6,-1.43,1,0,0,0,0
40.50691,-1.65147,1720.0,2019-06-14 22:00:00+00:00,-19.4,-3.09,0,0,1,0,0
36.15,-5.35,5.0,1983-04-14 22:00:00+00:00,-14.7,-3.89,0,0,1,0,0
47.8008,11.0108,977.0,1998-05-14 22:00:00+00:00,-80.46,-11.02,0,0,0,1,0
-1.53085,29.25038,3230.0,2015-08-14 22:00:00+00:00,10.46,-1.627,0,0,1,0,0
40.7930564,-4.010553289,1894.0,2018-10-14 22:00:00+00:00,-84.5,-12.37,0,0,1,0,0
13.73,100.5,2.0,2015-06-14 22:00:00+00:00,-26.1,-4.24,1,0,0,0,0
-27.17,-109.43,41.0,2005-05-14 22:00:00+00:00,3.3,-1.37,1,0,0,0,0
14.93894444,-88.02145,652.0,2011-07-14 22:00:00+00:00,-52.73,-7.53,1,0,0,0,0
47.07777778,15.44888889,366.0,2000-08-14 22:00:00+00:00,-33.1,-5.73,0,0,0,1,0
40.45801195,-1.598681669,1449.0,2013-05-14 22:00:00+00:00,-55.7,-8.76,0,0,1,0,0
47.47051111,21.49041944,110.0,2004-06-12 22:00:00+00:00,-37.6,-5.93,0,0,0,1,0
13.73,100.5,2.0,2003-06-14 22:00:00+00:00,-43.2,-6.97,1,0,0,0,0
47.7,27.88333333,231.0,2007-10-14 22:00:00+00:00,-47.96,-7.56,0,0,0,1,0
32.2361,-110.9439,753.0,1999-09-14 22:00:00+00:00,-17.54347826,-1.40942029,0,1,0,0,0
-13.0,28.65,1331.0,1980-12-14 23:00:00+00:00,-37.1,-6.24,0,0,1,0,0
-31.39,-64.78,1850.0,2018-11-14 23:00:00+00:00,-25.0,-5.54,0,0,1,0,0
47.81666667,13.71777778,1618.0,2022-08-22 05:00:00+00:00,-44.63,-7.622,0,0,0,1,0
52.1,5.18,2.0,1988-02-14 23:00:00+00:00,-71.6,-10.21,0,0,1,0,0
-12.43,130.87,26.0,1998-12-14 23:00:00+00:00,-42.3,-6.37,1,0,0,0,0
49.38,-82.12,245.0,1999-04-14 22:00:00+00:00,-67.3,-9.8,0,0,0,1,0
2.883333333,101.7833306,26.0,2021-07-14 22:00:00+00:00,-70.7,-10.13,1,0,0,0,0
49.0422,12.1019,365.0,1996-03-14 23:00:00+00:00,-79.8,-10.4,0,0,0,1,0
41.66056063,-1.004162565,249.0,2015-01-14 23:00:00+00:00,-70.7,-9.3,0,1,0,0,0
35.13,-111.67,2137.0,1966-07-14 22:00:00+00:00,-21.7,-1.5,0,0,0,1,0
47.59583333,7.594444444,249.0,2000-10-14 22:00:00+00:00,-85.3,-11.21,0,0,1,0,0
37.77,-25.65,175.0,2011-05-14 22:00:00+00:00,0.8,-1.17,0,0,1,0,0
-2.53,140.72,3.0,1974-10-14 22:00:00+00:00,-18.5,-3.62,1,0,0,0,0
36.98,35.3,73.0,1993-04-14 22:00:00+00:00,-3.1,-1.33,0,0,1,0,0
13.07176111,-59.48972222,50.0,1988-11-14 23:00:00+00:00,-11.3,-2.5,1,0,0,0,0
81.6,-16.67,35.0,1965-09-14 22:00:00+00:00,-163.2,-22.9,0,0,0,0,1
46.37222222,6.470833333,385.0,2001-11-14 23:00:00+00:00,-93.8,-10.02,0,0,1,0,0
53.8713,8.7058,5.0,1997-09-14 22:00:00+00:00,-38.8,-6.68,0,0,1,0,0
46.95222563,7.439320571,511.0,2009-01-14 23:00:00+00:00,-96.34895082,-12.53,0,0,1,0,0
30.62,114.13,23.0,1987-04-14 22:00:00+00:00,-18.9,-2.21,0,0,1,0,0
-23.8,133.88,546.0,2009-12-14 23:00:00+00:00,35.0,3.81,0,1,0,0,0
-27.43,153.08,4.0,2013-09-14 22:00:00+00:00,-3.9,-2.04,0,0,1,0,0
41.05916667,-100.7463889,919.0,1996-07-25 22:00:00+00:00,-57.0,-8.2,0,0,0,1,0
47.37233597,8.083138245,397.0,2021-02-14 23:00:00+00:00,-78.08,-10.8,0,0,1,0,0
52.8,5.05,-4.0,1994-06-11 22:00:00+00:00,-55.4,-8.41,0,0,1,0,0
50.3381,7.6,85.0,1999-09-14 22:00:00+00:00,-50.95,-6.94,0,0,1,0,0
-2.53,140.72,3.0,1980-04-14 22:00:00+00:00,-51.8,-8.14,1,0,0,0,0
47.81666667,13.71777778,1618.0,2021-07-31 05:00:00+00:00,-43.63,-6.148,0,0,0,1,0
48.36,-4.57,80.0,1996-08-14 22:00:00+00:00,-32.4,-4.7,0,0,1,0,0
47.4828,11.0622,719.0,2011-01-14 23:00:00+00:00,-88.64,-11.06,0,0,0,1,0
51.93,-10.25,9.0,2004-07-14 22:00:00+00:00,-31.0,-4.92,0,0,1,0,0
51.77,-104.2,561.0,1977-10-14 22:00:00+00:00,-136.0,-18.0,0,0,0,1,0
28.2,113.0666667,37.0,1988-03-14 23:00:00+00:00,-8.5,-3.5,0,0,1,0,0
-3.322222222,-79.6,290.0,1993-05-14 22:00:00+00:00,-33.4,-4.89,1,0,0,0,0
13.07176111,-59.48972222,50.0,1986-03-14 23:00:00+00:00,9.6,-0.4,1,0,0,0,0
47.98,-55.82,22.9,2002-11-14 23:00:00+00:00,-91.2,-12.58,0,0,0,1,0
53.32,-60.42,46.0,1964-12-14 23:00:00+00:00,-109.0,-14.0,0,0,0,1,0
-75.58333333,-20.56666667,30.0,1972-03-14 23:00:00+00:00,-92.2,-12.67,0,0,0,0,1
-7.315277778,72.42805556,1.0,1991-08-14 22:00:00+00:00,-20.2,-3.77,1,0,0,0,0
47.81666667,13.71777778,1618.0,2020-01-26 06:00:00+00:00,-41.33,-6.988,0,0,0,1,0
49.0422,12.1019,365.0,1990-03-14 23:00:00+00:00,-77.7,-9.96,0,0,0,1,0
47.81666667,13.71777778,1618.0,2021-02-27 06:00:00+00:00,-54.72,-9.028,0,0,0,1,0
36.87638889,-3.041666667,703.0,2005-03-24 23:00:00+00:00,-34.55,-5.92,0,0,1,0,0
47.6772,9.19,443.0,1994-03-14 23:00:00+00:00,-46.2,-5.94,0,0,1,0,0
36.78611111,14.55444444,5.0,1999-09-14 22:00:00+00:00,-24.0,-4.8,0,0,1,0,0
10.88,-74.78,14.0,1976-09-14 22:00:00+00:00,-10.9,-2.77,1,0,0,0,0
-13.8,-171.78,2.0,1963-04-14 22:00:00+00:00,-24.9,-3.8,1,0,0,0,0
-26.61361111,118.5372222,521.0,2009-10-14 22:00:00+00:00,-66.3,-10.44,0,1,0,0,0
12.69325,-7.995494444,381.0,1975-07-14 22:00:00+00:00,-42.1,-6.23,1,0,0,0,0
-16.63333333,-69.325,3960.0,2000-12-14 23:00:00+00:00,-232.3,-32.02,0,0,0,0,1
68.78666667,-81.25,8.0,1990-12-14 23:00:00+00:00,-225.1,-30.51,0,0,0,0,1
25.01666667,102.6833333,1892.0,1989-05-14 22:00:00+00:00,-63.3,-8.65,0,0,1,0,0
51.35,12.43,125.0,1998-01-14 23:00:00+00:00,-61.0,-8.9,0,0,1,0,0
-23.0,-47.13333333,661.0,1997-11-13 23:00:00+00:00,14.06,0.95,0,0,1,0,0
52.09444444,23.70583333,136.0,1982-04-14 22:00:00+00:00,-86.0,-11.7,0,0,0,1,0
48.78,-123.13,178.0,2003-05-14 22:00:00+00:00,-74.1,-9.55,0,0,1,0,0
47.6772,9.19,443.0,1981-09-14 22:00:00+00:00,-60.9,-9.1,0,0,0,1,0
36.15,-5.35,5.0,2006-02-14 23:00:00+00:00,-20.92,-3.98,0,0,1,0,0
46.60305556,13.67138889,2156.0,2001-03-18 23:00:00+00:00,-20.3,-2.1,0,0,0,1,0
4.05,114.81,24.0,2007-05-13 22:00:00+00:00,-60.29,-8.57,1,0,0,0,0
43.78,87.62,918.0,1996-05-14 22:00:00+00:00,-53.9,-8.35,0,1,0,0,0
-4.036388889,-79.20111111,2130.0,2017-08-14 22:00:00+00:00,-10.9,-2.67,0,0,1,0,0
40.7930564,-4.010553289,1894.0,2016-06-14 22:00:00+00:00,-62.9,-9.6,0,0,1,0,0
43.73238889,7.423583333,2.0,2014-11-14 23:00:00+00:00,-40.0,-6.51,0,0,1,0,0
47.25,39.82,77.0,1983-04-14 22:00:00+00:00,-74.0,-9.2,0,0,0,1,0
63.52,-116.0,241.0,2001-03-14 23:00:00+00:00,-238.7,-31.27,0,0,0,1,0
-1.43,-48.48,24.0,1984-03-14 23:00:00+00:00,-58.0,-8.6,1,0,0,0,0
-31.95,115.97,17.0,2011-11-14 23:00:00+00:00,-7.2,-2.25,0,0,1,0,0
49.93333333,36.28333333,148.0,2019-10-14 22:00:00+00:00,-67.2,-9.96,0,0,0,1,0
24.9,67.13,23.0,1970-08-14 22:00:00+00:00,-41.5,-5.78,0,1,0,0,0
7.334444444,80.62638889,477.0,2015-10-14 22:00:00+00:00,-56.8,-8.78,1,0,0,0,0
-34.93,138.58,43.0,2014-10-14 22:00:00+00:00,15.1,0.62,0,1,0,0,0
47.81666667,13.71777778,1618.0,2021-12-14 06:00:00+00:00,-64.52,-8.799,0,0,0,1,0
51.35,12.43,125.0,2003-04-14 22:00:00+00:00,-50.4,-7.41,0,0,1,0,0
51.6,-1.1,48.0,2002-01-14 23:00:00+00:00,-39.2,-6.56,0,0,1,0,0
40.45801195,-1.598681669,1449.0,2014-06-14 22:00:00+00:00,-40.6,-6.21,0,0,1,0,0
35.13,-111.67,2137.0,1966-02-14 23:00:00+00:00,-69.4,-6.7,0,0,0,1,0
