Lat,Lon,Alt,Temp,Precip,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
-37.82,144.97,28,11.6279541,54,1988,-0.963470549,-3.15,-13.8,-4.6523995,-25.233538
28.58,77.2,212,15.1,32,1994,0.238672766,-3.71,-19.7,-1.9098868,-7.2340074
-0.121944444,-67.14916667,74,26.16973267,340.3,1977,-0.288482433,-3,-7,-3.5733366,-17.977312
40.7930564,-4.010553289,1894,12.70687256,0,2020,0.972118197,-7.88,-49,-7.71043,-52.30711
53.23,6.55,1,11.8,55,2005,0.741222011,-5.37,-38.98,-6.3401814,-43.96507
43.49111613,-3.800555816,52,9.3,128.1,2005,-0.288482433,-5.19,-26.14,-5.459372,-35.42025
-65.07944444,-63.9775,20,-1.9,20.4,2021,0.976010551,-8.8,-68.4,-10.788096,-84.02201
-9.98,-67.82,136,25.77608643,397,1990,0.951056516,-7.8,-52.3,-8.31432,-52.58485
-33.95833333,18.46111111,105,12.8,46,2001,-0.111659007,-1.49,6,-3.0362353,-11.969894
51.93,-10.25,9,6.8,90.1,2005,0.699458327,-4.81,-29.75,-5.1566553,-34.01494
36.15,-5.35,5,15.9,127,1981,0.976010551,-4.85,-25.1,-4.333837,-25.586454
50.92,5.78,111,13.86864624,34.7,1996,-0.09453675,-4.46,-35.9,-5.857479,-40.23649
-1.43,-48.48,24,27.80620728,10.23785498,1990,0.741222011,-2.96,-15.9,-6.3176613,-40.16809
47.81666667,13.71777778,1618,-2.349676514,1,2001,6.43E-16,-12.14,-83.6,-13.224723,-100.46465
-53,-70.833333,37,5.3,26.2,2012,0.972118197,-10.87,-80.7,-9.663768,-77.16439
58.65,49.61666667,164,-1.5,58,1982,-0.723644038,-14.4,-107,-15.301612,-114.26295
50.8325,15.14777778,823,-4.952398682,184.9,2019,0.238672766,-12.35,-89.6,-11.61863,-84.59337
45,136.6,68,15.9,227,1998,-0.213520915,-10.4,-80.4,-10.565328,-76.09467
-22.94916667,-46.54916667,864,23.83599243,19.4,1997,-0.699458327,-6.06,-38.03,-3.7845154,-18.423893
10.88,-74.78,14,27,50,1973,-0.723644038,-8.82,-62.6,-5.463835,-34.502365
8.92,-79.6,13,24.7,3,1977,0.238672766,1.13,14.4,-3.993629,-23.471376
49.82,-74.97,381.1,-13.97046509,0,2004,0.972118197,-11.99,-84.8,-17.28897,-129.43874
4.036666667,9.734166667,18,27.1,89.8,2016,-0.711656622,1.96,23.1,-3.4013267,-14.757753
44.13333333,6.333333333,851,3.6,46.4,2017,-0.723644038,-9.06,-63.1,-9.636986,-66.888954
48.15,15.15,252,2.322381592,48,1969,-0.723644038,-12.85,-89.2,-11.285315,-83.94364
46.72738634,8.186782163,632,-0.1,80.8,2008,-0.271958158,-17.42,-129.66,-14.493829,-107.4787
44.13333333,6.333333333,851,9.8,93.6,2021,-0.974100455,-8.43,-56.8,-7.1005664,-46.385784
52.98,158.65,24,-8.3,74,1999,0.699458327,-16.1,-123.1,-15.006997,-111.78406
35.67805556,-106.3547222,2380,23.45598755,16.76,1990,-0.895839291,-4.14,-35.6,-8.126865,-55.70091
46.60305556,13.67138889,2156,-1.503485107,0.2,2001,-0.758305808,-9.8,-66.1,-10.243506,-71.11566
-37.82,144.97,28,16.83800659,20,1980,0.699458327,-4.71,-26.3,-4.5249915,-25.776407
38.79273611,-9.105733333,12,9.799005127,11.3,2016,0.699458327,-2.06,-10.2,-3.5224304,-19.781742
-15.6,-56.1,165,27,154,1968,-0.970063922,-1.69,2.7,-1.9235507,-2.6984644
38.66038889,-27.22009444,74,14.9,18.3,1999,0.997324973,-3.965,-22,-3.256835,-16.421646
48.24861111,16.35638889,198,16.1,73,1985,0.741222011,-7.82,-55.2,-7.7362347,-56.134113
35.68,139.77,4,5.9,14,1962,0.699458327,-11.6,-71.9,-7.5069456,-51.31339
19.24921667,-99.25580556,2990,16.75887451,0,2012,-0.280230675,-10.75,-73.7,-8.941428,-62.867428
46.95222563,7.439320571,511,13.8,77.3,2005,0.741222011,-7.5,-54.2,-8.075873,-59.79806
46.72738634,8.186782163,632,13.9,160,1990,0.741222011,-7.6,-52,-8.991917,-66.7171
46.49722222,28.3,156,9.4,33.8,2011,-0.974100455,-9.93,-64.7,-8.703717,-59.469723
45.32,-75.67,114,15.7,79,2008,-0.963470549,-7.48,-49.53515721,-8.215473,-57.040455
47.37233597,8.083138245,397,17.26177368,0,2002,-0.680773409,-10.33,-73.25293493,-6.0987997,-41.40288
25.51900833,-80.491375,1,27.93065796,197.5,1999,-0.008606997,-3.39,-15.4,-3.2127533,-14.075321
43.73238889,7.423583333,2,13.5,142.5,2014,0.699458327,-6.53,-42.7,-5.8944607,-39.801952
21.32,103.91,600,26.2,136.2,2017,0.296712819,-7.01,-48.4,-7.166889,-48.69601
39.48056611,-0.366386255,11,23.4,183.8,2001,-0.958717817,-3.91,-26.7,-4.9192443,-30.214338
44.42,8.85,2,22.49923096,493,1993,-0.958717817,-4.46,-23.6,-7.051998,-48.83765
-23.8,133.88,546,26.2,17,1975,0.238672766,3.66,27.4,-3.8448625,-21.309402
52.4672,13.4019,48,15.2,17.2,1997,-0.958717817,-4.43,-27.6,-6.656157,-46.384132
48.8281,9.2,314,2.5,25.6,1990,0.238672766,-7.98,-58.2,-10.085508,-74.55554
45.06767778,22.79993889,368,-4.607824707,65,2018,0.238672766,-11.21,-77.7,-16.24833,-123.23033
41.9,12.5,66,17.29110107,118,2000,-0.970063922,-6.67,-46.88,-5.251774,-31.742529
19.27116389,-99.20359444,2580,16.79100952,0,2013,0.98867759,-5.05,-26.5,-3.6395736,-19.373419
31.62,25.95,24,14.4,35.2,1985,0.238672766,-3.2,-12.8,-3.3925798,-15.839552
0.31524,9.44157,69,26.07109985,7.909880276,2015,-0.723644038,-3.89,-21.6,-2.3709545,-5.8415265
36.98,35.3,73,13.47207031,22.5,2018,-0.723644038,-4.56,-21.3,-3.9222245,-19.445835
-46.42,168.32,2,7.9,52,2005,-0.680773409,-8.21,-54.4,-7.1385016,-46.521915
21.04534722,105.7986667,11,17.8,36,2005,0.699458327,-1.77,-4.56,-1.5092384,-1.4591454
37.90111111,40.20361111,686,13.02495728,1.00906204,2016,0.972118197,-3.54,-21,-4.391054,-26.314585
45.37,-63.27,40,17.7,98,1977,-0.680773409,-6.1,-40,-7.731765,-53.95019
37.97,23.72,107,9.9,38.4,2015,0.238672766,-7.39,-45.9,-5.4369745,-33.34078
1.53,110.34,15,27.98381958,1.280260953,2018,0.976010551,-6.25,-37.7,-5.6272054,-34.63095
51.6,-1.1,48,9.9,26,2011,-0.723644038,-5.29,-28.6,-6.765178,-46.249622
49.0975,19.59,570,7.2,46,1992,0.972118197,-7.5,-49.5,-10.189278,-75.75007
35.68,139.77,4,25.6,176,1975,-0.213520915,-5.83,-31.1,-7.440735,-51.371788
-20.299175,57.47873889,402,19.2,32,2018,-0.680773409,-0.12,12.5,-0.9820726,3.9397035
78.91666667,11.93333333,7,-11.2,100.7,1993,-0.288482433,-11.68,-85.3,-11.904655,-86.23018
22.74527778,88.49583333,6,19.42467651,0,2004,-0.304921225,-1.18,-2.52,-3.8780994,-21.90118
44.13333333,6.333333333,851,15.4,163.4,2005,-0.958717817,-6.93,-48.24,-6.531842,-43.953762
6.2,100.4,5,26.96087036,100.3,1994,0.699458327,-7.66,-48.1,-5.563847,-35.278103
47.42692898,9.400776879,779,1.037591553,0,2021,-0.288482433,-17.06,-127.28,-14.450528,-107.50967
49.0422,12.1019,365,11.1,100.4,1984,0.729557554,-10.9,-81.8,-9.31384,-68.739685
51.93,-10.25,9,14.6,92.9,2004,-0.23030567,-4.92,-31,-4.4241204,-27.893068
33.65694444,73.26611111,575,11.7,53.592,2009,0.238672766,-3.303448276,-14.68724138,-3.7920551,-21.384954
46.17378583,8.788556051,379,22.1,111.4,2007,-0.213520915,-4.88,-34.09,-5.0925827,-33.861206
76.76666667,-18.66666667,12,-9.672979736,39.2,2015,-0.711656622,-22.278,-169.1,-18.24961,-139.55951
9.93,-84.1,1150,26.41610107,134.2,2018,-0.213520915,-6.03,-39.2,-7.870209,-55.521748
-27.17,-109.43,41,24.33318481,195.1,2017,0.255353295,-3.247,-13.4,-2.294486,-7.2703924
48.18427778,16.389575,196,27.74346313,4.14,2001,-0.486272707,-3.81,-25.3,-5.0011234,-33.642223
64.13,-21.93,14,9.9,65.3,2013,0.296712819,-6.75,-50.2,-6.9010515,-48.767117
43.73238889,7.423583333,2,21.33483276,37.5,2021,-0.958717817,-3.06,-18.6,-3.8763099,-22.833193
-0.377777778,-78.14166667,3150,9.5,100,1993,-0.680773409,-7.56,-47.1,-8.782495,-59.75313
47.81666667,13.71777778,1618,-5.294561768,0.9,2022,0.154308821,-11.835,-105.5,-13.394716,-99.22082
-2.53,140.72,3,28.3,136,1976,-0.970063922,-2.92,-15.8,-5.4650846,-35.954365
46.65772518,8.292706832,1055,13.60003052,9.157746169,2020,-0.23030567,-5.27,-30.29,-6.3474092,-43.252613
-65.07944444,-63.9775,20,-3.4,12,1984,0.729557554,-10.34,-78,-10.372452,-80.51752
36.98,35.3,73,10.1,109,1980,0.699458327,-7.96,-49,-4.985841,-28.994837
47.8008,11.0108,977,6.1,150.3,1991,0.741222011,-12.57,-89.7,-11.512163,-86.17228
60.02,-111.97,203,14,30,1964,0.280230675,-12.4,-109.6,-15.997975,-123.570366
-22.9,-43.17,26,25.7,139,1985,0.976010551,-1.5,-8,-5.8582854,-35.801796
-54.78,-68.28,10,7.1,18,1985,-0.974100455,-9.1,-74,-12.277201,-92.67991
3.783333333,103.3333333,1,28.18361816,1.998617611,2021,0.976010551,-6.82,-44.6,-5.3023148,-31.874004
41.9,12.5,66,1.755151367,6.2,2003,0.137278772,-6.34,-38.96,-6.374403,-40.636116
5.383333333,103.1,10,26.95745239,821.8,2017,-0.723644038,-7.16,-46,-8.760729,-56.812134
52.88333333,-1.083333333,60,11.54158936,50,1986,-0.974100455,-7.7,-53,-7.010292,-47.795147
-65.07944444,-63.9775,20,-5.8,23,1972,0.280230675,-13.86,-103.5,-12.637254,-97.89768
4.618216667,-74.12840833,3000,15.51738892,133.2,1999,0.976010551,-13.93,-99.95,-10.322118,-72.60453
-20.47,-54.67,572,26.10576782,373.4,1977,0.238672766,-6,-27,-10.153211,-69.03741
68.78666667,-81.25,8,-32.1,5,1993,0.238672766,-39.11,-301.4,-35.23392,-275.5368
47.8008,11.0108,977,1.6,50.9,2004,-0.711656622,-11.29,-78.12,-13.473531,-98.763145
51.116535,17.029468,118,1.4,36.3,2005,0.238672766,-9.37,-57.6,-10.4650545,-77.54481
-40.35,-9.88,54,8.9,292,1970,-0.958717817,-2.78,-18,-4.8319783,-27.787752
9,38.73,2360,17.9,113,1998,0.296712819,2.4,31.8,0.20959747,12.691639
47.59583333,7.594444444,249,14.63063965,6.009037513,2013,0.296712819,-6.32,-48.32,-5.963932,-42.287292
47.07777778,15.44888889,366,1.14486084,108,1985,-0.723644038,-12.22,-83.1,-13.136775,-99.470116
-7.92,-14.42,15,25.6,10,1961,-0.288482433,1,17.4,-0.05582118,10.311762
18.30388889,-65.74583333,482,25.53704224,0.329091644,2007,-0.321269662,-4.1,-17.6,-2.7605681,-9.670073
34.3,108.93,397,7.4,56,1991,0.951056516,-6,-39.9,-5.7446413,-36.40829
-34.633575,-56.616825,33,19.87459717,230,2005,0.976010551,-6.68,-45.5,-6.9925613,-46.687473
36.98,35.3,73,25.4,1,1980,0.280230675,-0.78,-7.5,-3.1680856,-16.060312
32.18333333,35.88333333,-224,16.36947021,0,1992,0.956234827,-2.92,-8.3,-2.6935554,-11.511202
38.05011111,23.8675,498,13.9,18.2,2001,-0.661634618,-3.5,-8.9,-5.4484935,-32.80017
44.13333333,6.333333333,851,1.9,50.8,2011,-0.288482433,-9.14,-60.4,-11.275354,-80.728004
43.73238889,7.423583333,2,9,95,2011,0.238672766,-6.935978593,-42.32982651,-6.6269817,-45.16729
47.81666667,13.71777778,1618,-4.058111572,2.3,2021,0.401487989,-19.513,-159.37,-13.021768,-96.34853
36.55530278,126.635925,62,11.67305908,104.6,2021,-0.723644038,-9.27,-50.8,-6.07887,-37.02355
34.95,32.83,1378,13.3,82.1,2020,-0.271958158,-10.47,-64.2,-5.5026026,-33.72567
28.276976,84.30961,2103,14.82625,0.4,2017,-0.974100455,-9.697108889,-64.87091682,-9.535886,-64.59639
58.75,-94.06,5,5.7,52,1990,-0.958717817,-18.87,-144,-15.838655,-117.475334
52.1,5.18,2,13.3,96,1981,0.741222011,-6.16,-41.7,-6.736,-47.488693
-7.92,-14.42,15,27.1,2,1962,0.699458327,0.8,16.2,-0.7541262,4.9267592
41.9,12.5,66,11.01967773,8.6,2001,0.939856058,-4.59,-24.12,-5.065983,-31.10015
38.28,21.79,100,7.3,35.8,2003,0.951056516,-7.95,-52.6,-5.324332,-32.208023
38.05011111,23.8675,498,3.1,7,2003,0.891981346,-8.53,-53.5,-7.6545854,-49.203697
44.73805556,-0.774722222,59,21.9,38,2018,-0.213520915,-6.01,-41.9,-3.3635063,-18.510136
35.27,-75.55,3,12.3,123,1972,-0.271958158,-4.3,-23.7,-5.3341365,-33.28022
44.42,8.85,2,22.5,4,1983,-0.213520915,-4.44,-29.6,-3.3759713,-19.256603
37.77,-25.65,175,18.6,17,1988,0.280230675,-1.18,-6.3,-2.4845781,-11.250574
46.49722222,28.3,156,15.9,31.3,2007,-0.958717817,-5.53,-32.09,-7.617696,-51.657894
-27.43,153.08,4,16,98,2011,-0.680773409,-3.78,-16.2,-2.6740482,-9.594072
54.5275,9.5486,43,17.5,115.4,1997,-0.213520915,-7.41,-56,-6.3782783,-45.314857
40.41195035,-3.67806112,667,10.9,9.7,2005,0.951056516,-7.66,-54.94,-6.8896737,-46.381985
72.58,-38.4799,3200,-28.33855286,0,2011,-0.18822671,-45.37545931,-359.6349068,-35.423077,-283.92682
63.37,-135.52,504,6.1,19,1988,-0.963470549,-18.3,-144,-18.511053,-148.4297
48.24861111,16.35638889,198,-3.2,40,1979,0.238672766,-19.18,-140.6,-14.739852,-112.358284
4.05,114.81,24,25.2,2.2,2010,0.993256849,-6.28,-43.48,-6.050518,-38.300453
32.36666667,-6.4,468,14.6,5.3,2002,0.98594815,-3.73,-9.1,-3.8047552,-19.829973
58.38277778,21.81416667,6,5.5,21.8,2014,0.976010551,-9.21,-68.1,-10.4627695,-77.87147
40.8203002,0.493333172,50,25.92745361,0,2016,-0.693281227,-0.47,-9.2,-3.1283433,-16.786686
4.05,114.81,24,23.4,4,2010,-0.353676122,-8.668,-65.291,-8.631997,-59.535892
50.06166667,19.84861111,205,17.2,34,1993,-0.680773409,-9.1,-69.3,-6.618165,-45.809673
-34.93,138.58,43,12.6,96,1973,-0.213520915,-6.27,-32.3,-5.2445908,-31.288513
43.91281944,4.888775,33,17.2378479,130,2016,-0.970063922,-5.12,-26.2,-5.921883,-38.964325
6.116666667,81.13333333,20,27.46624146,170.6,1985,-0.723644038,-7.92,-50,-3.9971433,-23.098917
56.97,24.07,3,16.5,37,1982,-0.213520915,-7.2,-44,-8.286198,-61.447784
32.55,35.85,616,15.13762817,0,1991,-0.723644038,-6.26,-26.3,-3.3202991,-13.94758
49.0392,8.365,112,17.7,35.4,1982,-0.958717817,-5.53,-33.8,-5.6916795,-37.811855
-2.53,140.72,3,25.4,86,1964,-0.970063922,-5.8,-34.8,-6.527137,-43.71853
36.78611111,14.55444444,5,13.5,22.8,1999,0.951056516,-4,-20,-4.1455107,-22.90214
46.17378583,8.788556051,379,15.8215271,0,2019,0.741222011,-6.2,-39.59,-6.7702007,-48.794964
4.05,114.81,24,24.4,58,2010,-0.417193603,-16.058,-115.884,-8.467456,-58.406544
51.6,-1.1,48,17.6,52,2006,-0.958717817,-10.89,-74.4,-5.5405297,-36.767246
-3.72,-38.55,27,27.1,14,1975,-0.974100455,-0.42,5.5,-1.533898,-1.3066835
46.65772518,8.292706832,1055,8.127404785,0,2009,0.741222011,-7.47,-49.27753963,-9.749768,-72.28373
33.46555556,126.9333333,25,14.76680908,18,1997,0.91060463,-6.8,-35,-2.4886136,-9.619238
32.2361,-110.9439,753,27.87962963,193,1983,-0.958717817,-8.972642487,-63.09015544,-6.4426346,-42.02139
-7.944444444,-14.37277778,400,27.4,12.2,2013,0.951056516,-0.35,5.4,-0.7709283,5.696728
46.29,-64.15,39.6,8.044061279,0,2007,0.976010551,-13.91,-100.8,-8.980562,-62.58425
22.31666667,114.1666667,66,25.1,101,1990,-0.974100455,-5.28,-28,-5.1189947,-29.972326
40.41666667,-7.55,1380,6.3,139,1998,0.699458327,-9.49,-63.7,-7.6074877,-49.84113
47.81666667,13.71777778,1618,8.855889893,0.6,2021,-0.970063922,-10.114,-69.02,-11.373561,-79.796555
-25.73,28.18,1330,21.6,34,1973,0.699458327,-1.97,-30.6,-2.90378,-15.983927
48.24861111,16.35638889,198,19.7,111,1993,-0.680773409,-5.98,-37.7,-6.818083,-47.443066
43.83758,10.35235,0,20.9,116.88,2009,-0.958717817,-6.1,-42.66,-4.43856,-27.305716
54.5275,9.5486,43,4.5,86,2002,-0.723644038,-14.065,-102,-8.181606,-57.879776
47.6772,9.19,443,15.6,185.2,1999,0.741222011,-6.85,-47.25,-8.281044,-61.4463
46.64833333,14.31833333,450,18.63704834,110,1979,-0.213520915,-6.64,-41.1,-6.126059,-42.808025
38.28,21.79,100,14.5,33.4,2021,0.976010551,-0.84,1.9,-4.5877147,-26.848755
50.7311,13.7514,877,16.5,36.9,2013,-0.213520915,-6.62,-45,-5.8832207,-40.38162
40.008,-105.2682583,1660,22.9,51.6,2015,-0.213520915,-7.83,-55.5,-7.7674994,-53.25244
-33.97,18.6,44,11.4,120,1963,-0.213520915,-5,-22.4,-3.196535,-16.373877
12.37861111,-1.503111111,298,26.91213379,245.9,2018,-0.23030567,-4.419,-25.9,-4.1858435,-24.885979
47.6772,9.19,443,23.1,71,2003,-0.680773409,-5.68,-37.5,-6.0590143,-41.093113
47.47051111,21.49041944,110,14.4,31.8,2003,-0.917583626,-4,-43.3,-7.066324,-48.898357
-0.841111111,29.94194444,1595,26.32625732,2.757549228,2006,0.238672766,-1.41,3.98,0.16175151,13.342707
76.76666667,-18.66666667,12,-12.5,3,1996,0.972118197,-14.51,-113.3,-21.685404,-166.20744
1.685556,33.616389,1038,29.30651245,34,2014,0.951056516,-0.67,7.6,-1.3118616,0.8385546
52.2914,10.4464,81,5,57.2,2010,0.951056516,-9.9,-71.29,-8.199282,-59.223694
53.8713,8.7058,5,11,33.2,1985,-0.974100455,-5.74,-38.7,-6.426649,-43.802223
50.3119,11.8758,565,-0.2,48.2,1987,-0.288482433,-8.39,-64.3,-10.592095,-79.258575
53.23,6.55,1,15.4,76,1979,-0.213520915,-6.42,-44.5,-6.3713694,-44.55208
4.05,114.81,24,24,7.3,2008,-0.997324973,-6.1,-37.42,-7.8760376,-53.59393
22.31666667,114.1666667,66,24,501,1978,-0.974100455,-5.38,-26.5,-9.017599,-64.235916
48.24861111,16.35638889,198,17.68605957,73,2018,0.729557554,-6.819,-45.8,-6.775166,-49.462063
-22.94916667,-46.54916667,864,17.72286377,16.8,1998,0.587785252,-3.98,-18.08,-5.4022875,-29.551702
-18.679,34.071,350,19.29549561,92.2,2018,-0.23030567,-1.085,6.1,-0.8341124,5.5451703
36.98,35.3,73,13.30495605,122,2015,0.711656622,-7.082,-37.2,-4.506185,-25.967884
-67.57,-68.13,5,-5.6,68.5,2014,0.296712819,-16.8,-129.6,-16.44557,-129.71162
46.37222222,6.470833333,385,23.00917969,117,2018,-0.680773409,-4.66,-29.7,-5.4667196,-35.788074
39.95,32.88,902,22.4,35,1972,-0.693281227,-5.05,-28.4,-3.8308983,-22.089567
46.60305556,13.67138889,2156,-0.360418701,28,1975,0.238672766,-13.39,-98.4,-14.481252,-110.60006
-27.43,153.08,4,22.57784424,106,1982,-0.974100455,-4.83,-20.4,-2.8847895,-12.678303
44.73805556,-0.774722222,59,18.3,66.5,2012,0.280230675,-3.82,-26.29,-4.054376,-24.598795
43.54983333,13.60116667,530,8.8,83,2022,-0.288482433,-8.81,-56.9,-6.1699038,-41.316395
11.37261111,-72.24741667,45,27.90038452,0,2002,-0.974100455,-5.3,-32.9,-4.9092646,-29.162598
-13.8,-171.78,2,28.1,173,1963,0.699458327,-3.6,-16.8,-3.333048,-16.5771
36.846389,-2.356942,21,13.1,3.6,2005,-0.288482433,-1.67,-0.1,-4.722604,-29.122911
55.67,12.3,28,13.63329468,34,1970,0.741222011,-7.24,-51.7,-6.8241158,-48.46432
22.31666667,114.1666667,66,28.6,184,1999,-0.213520915,-5.74,-39,-7.5847006,-51.03589
-34.05,115.0249,70,13.79848633,22,2018,0.077386479,-3.73,-12.6,-3.4675355,-14.166012
40.41195035,-3.67806112,667,25.9,0,2003,-0.213520915,-0.68,-11.51,-3.2659926,-17.381027
43.365884,-8.421399,58,18.4,79.2,2009,-0.974100455,-3.75,-20.41,-4.581226,-27.927824
4.466666667,101.3833333,1430,28.28615723,111.8,2015,-0.271958158,-5.515,-32.8,-8.000329,-54.951374
36.88,30.7,49,12.4,395,1966,-0.288482433,-5.87,-25.6,-5.790471,-36.16969
49.7703,9.9578,268,3.8,11.7,1978,-0.723644038,-11.37,-76,-9.197026,-66.37425
38.66038889,-27.22009444,74,16.5,2.4,1999,0.6152846,-2.21,-9.1,-2.7992206,-13.510578
46.22030867,7.33848445,482,18.7,44.4,2016,0.280230675,-7.25,-55.6,-5.9897246,-41.72111
36.29166667,81.00833333,2250,16.14238892,3.1,1991,-0.060213277,1.63,25.5,0.032899737,14.212118
-16.49888889,-68.12305556,3635,13.8,90.4,2002,0.238672766,-7.99,-45.7,-15.228457,-110.310555
49.7478,6.6581,265,17.4,77.7,2007,-0.213520915,-5.32,-37.8,-5.6842136,-39.391438
51.3744,11.2919,164,6.6,21.5,2000,-0.711656622,-11.87,-86.1,-8.783213,-63.155975
53.8713,8.7058,5,4.7,19.4,1989,0.238672766,-4.14,-27,-7.6587925,-54.09481
36.15,-5.35,5,15.5,88.1,2004,0.972118197,-3.74,-19.1,-4.080535,-23.818184
4.7,-74.13,2547,14.1,122.3,2011,-0.288482433,-14.60267754,-103.6573942,-10.216943,-73.43694
21.03,105.84,15,29.6012207,0,2019,0.976010551,-2.39,-6,-3.7782955,-20.69023
-8.587013889,-38.57735833,320,32.43294678,47,1975,0.699458327,-2.7,-11,-2.0603924,-7.1136875
19.27116389,-99.20359444,2580,17.22637329,0,2014,0.6152846,-10.11,-66.8,-5.9891415,-38.63605
14.93085556,-88.09023056,1511,21.95430908,19.1,2010,0.951056516,-0.788777821,7.942912825,-1.2804732,-0.21118116
-20.299175,57.47873889,402,19,118.1,2016,-0.693281227,-2.03,-6.6,-1.1484394,2.5968218
13.73,100.5,2,28.9,123,2002,-0.680773409,-5.595,-37.6,-5.6080017,-35.859745
52.1042,8.7519,135,6,42.4,2002,0.951056516,-7.5,-56.65,-7.8022118,-55.703045
80,-85.56,10,-13.7,2,1989,0.741222011,-37.59,-277.4,-31.41221,-243.51923
47.8008,11.0108,977,2.6,48,1974,0.238672766,-12.02,-85.7,-13.055882,-99.06579
52.1042,8.7519,135,10.6,29.7,1987,0.976010551,-5.32,-37.6,-7.483651,-53.39494
50.06166667,19.84861111,205,5.3,11.2,2010,-0.974100455,-8.71,-55.6,-9.547153,-66.7051
-31.75,-60.73,16,8.066796875,98.3,2001,0.296712819,-4.6,-22,-5.026927,-29.524096
26.20576389,43.96005556,646,31.03469238,0,2011,0.752666828,4.19,39.49,2.8412294,31.831682
51.73333333,36.26666667,210,-0.9,31,2000,-0.271958158,-12.4,-89,-11.44114,-84.11678
46.95222563,7.439320571,511,15.8,118.9,2005,-0.958717817,-11.06,-76.23,-7.934523,-55.032787
38.05011111,23.8675,498,9.5,58.2,2002,-0.385663406,-6.86,-30.4,-6.2830606,-39.780743
60.72,-135.07,702,-1.3,30,1961,-0.974100455,-25,-176.1,-21.421383,-169.13312
33.11666667,35.825,930,5.5,116,1990,0.699458327,-7.04,-34.6,-5.1411014,-28.200872
12.69325,-7.995494444,381,25.8,221,1976,-0.23030567,-3.39,-15.7,-4.3124814,-26.438154
49.82,-74.97,381.1,-27.48084106,0,1999,0.699458327,-16.52,-119.7,-21.10921,-153.79642
-7.944444444,-14.37277778,400,23.31273804,76.9,2017,-0.963470549,-0.125,10.3,-0.15634513,10.061356
-27.43,153.08,4,19.1,617,1996,0.729557554,-6.57,-36.9,-9.228125,-63.779095
-13,-38.52,45,25.4,119,1975,-0.288482433,-0.39,6.7,-1.2495762,1.019474
46.60305556,13.67138889,2156,8.858514404,11.5,2002,-0.98867759,-15.68,-113.6,-10.818475,-76.8897
39.95,32.88,902,4.3,24,1984,0.699458327,-9.98,-66.7,-10.321158,-71.93284
-15.7625,-69.69166667,3820,11.48720703,122.5,2000,-0.271958158,-22.08,-167,-16.293396,-119.2888
6.166666667,102.2833333,7,27.3,75.7,1982,0.976010551,-5.29,-27.6,-4.6926146,-28.612734
38.01666667,-7.866666667,246,18.6,69,1988,-0.970063922,-4.12,-18.9,-4.090618,-23.56663
4.466666667,101.3833333,1430,26.10543213,47.60941789,2001,-0.723644038,-11.48,-73.77,-9.940183,-69.99061
-29.89805556,-71.2425,146,11.7,0.4,2008,-0.963470549,-6.25,-42.3,-3.7388783,-20.07759
44.42,8.85,2,10,159,1980,0.956234827,-6.21,-39.3,-5.5552363,-36.568676
5.93,116.06,9,25.54049072,665.4,2016,0.263665493,-8.613,-57.4,-8.2234125,-52.54884
43.97455,10.27266,660,2.59,184.71,2018,0.699458327,-8.18,-51.08,-8.18582,-57.693535
12.13,15.03,294,29.83873901,41,1974,-0.974100455,-1.34,-1.7,-1.0624284,0.9046321
4.05,114.81,24,24.7,6,2009,0.961129784,-9.94,-65.9,-6.3636923,-40.87257
-41.47,-72.93,13,11.02913818,53,2017,-0.711656622,-1.034,-15.8,-3.707302,-21.341827
43.54983333,13.60116667,530,24.4,14.1,2017,-0.213520915,-9.4,-65.6,-3.6926184,-21.218065
52.8911,11.7294,21,4.1,15.4,1999,-0.723644038,-8.55,-58,-9.038765,-64.81909
43.91281944,4.888775,33,13.17025146,41,2021,-0.723644038,-8.13,-60.1,-6.121334,-40.75125
1.685556,33.616389,1038,23.05117188,83.2,2020,0.729557554,-4.29,-20.6,-2.0842855,-4.3247337
46.37222222,6.470833333,385,7.526544189,30.5,2018,-0.974100455,-16.07,-119.1,-10.329283,-73.32965
49.0422,12.1019,365,15.3,40.5,2012,0.729557554,-5.8,-41.4,-6.6245213,-48.361042
-33.11011944,-64.24918333,435,11.30742798,9.5,2008,0.280230675,-6.9,-42,-4.779794,-28.81605
51.1622,14.9506,238,4.1,45.4,2008,0.956234827,-8.56,-57.9,-9.492824,-69.954796
-1.68218,29.22716,1535,20.45998535,2.365093696,2021,-0.974100455,-0.06,13.1,-1.1019313,3.6604314
40.8203002,0.493333172,50,24.89934692,0,2021,-0.213520915,-2.65,-22.3,-2.7322555,-14.473425
51.93,-10.25,9,7.50612793,204.1,2016,0.711656622,-6.359,-38.6,-5.3568397,-35.03619
-16.83,-69.33,4210,7.984277344,20.5,2001,0.976010551,-13.63,-111.5,-15.905675,-121.772194
46.60305556,13.67138889,2156,9.579675293,0.1,2001,0.942761143,-13.09,-98.8,-8.910989,-63.085827
-16.49888889,-68.12305556,3635,7.305841064,5.049040332,2005,0.951056516,-10.47,-73.58,-14.193693,-105.299286
45.03527778,24.28416667,237,19.8,30.4,2020,-0.963470549,-7.67,-52.7,-6.582795,-42.68808
29.7,91.13333333,3649,14.5,167,1991,-0.680773409,-21.64,-161.3,-16.890972,-130.70734
