Lat,Lon,Alt,Date,H2,O18,Label,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E
52.3,104.2833333,469,2011-06-14 22:00:00+00:00,-111.2,-14.0,lowData,0,0,0,1,0
52.3,104.2833333,469,2011-07-14 22:00:00+00:00,-74.1,-9.7,lowData,0,0,0,1,0
52.3,104.2833333,469,2011-08-14 22:00:00+00:00,-101.4,-14.2,lowData,0,0,0,1,0
52.3,104.2833333,469,2011-09-14 22:00:00+00:00,-108.0,-13.1,lowData,0,0,0,1,0
52.3,104.2833333,469,2011-10-14 22:00:00+00:00,-127.0,-17.3,lowData,0,0,0,1,0
52.3,104.2833333,469,2011-11-14 23:00:00+00:00,-224.1,-30.1,lowData,0,0,0,1,0
52.3,104.2833333,469,2011-12-14 23:00:00+00:00,-208.7,-27.3,lowData,0,0,0,1,0
52.3,104.2833333,469,2012-01-14 23:00:00+00:00,-218.7,-29.0,lowData,0,0,0,1,0
52.3,104.2833333,469,2012-02-14 23:00:00+00:00,-207.4,-26.4,lowData,0,0,0,1,0
52.3,104.2833333,469,2012-06-14 22:00:00+00:00,-91.8,-10.0,lowData,0,0,0,1,0
52.3,104.2833333,469,2012-07-14 22:00:00+00:00,-100.8,-13.0,lowData,0,0,0,1,0
52.3,104.2833333,469,2012-08-14 22:00:00+00:00,-87.1,-11.0,lowData,0,0,0,1,0
52.3,104.2833333,469,2012-09-14 22:00:00+00:00,-107.9,-15.0,lowData,0,0,0,1,0
52.3,104.2833333,469,2012-10-14 22:00:00+00:00,-225.5,-29.9,lowData,0,0,0,1,0
52.3,104.2833333,469,2012-11-14 23:00:00+00:00,-165.9,-22.3,lowData,0,0,0,1,0
52.3,104.2833333,469,2013-01-14 23:00:00+00:00,-226.2,-29.2,lowData,0,0,0,1,0
52.3,104.2833333,469,2013-02-14 23:00:00+00:00,-251.3,-30.7,lowData,0,0,0,1,0
52.3,104.2833333,469,2013-03-14 23:00:00+00:00,-169.2,-21.8,lowData,0,0,0,1,0
52.3,104.2833333,469,2013-04-14 22:00:00+00:00,-86.7,-12.6,lowData,0,0,0,1,0
52.3,104.2833333,469,2013-05-14 22:00:00+00:00,-103.1,-12.8,lowData,0,0,0,1,0
52.3,104.2833333,469,2013-06-14 22:00:00+00:00,-99.7,-12.7,lowData,0,0,0,1,0
52.3,104.2833333,469,2013-07-14 22:00:00+00:00,-103.6,-12.2,lowData,0,0,0,1,0
52.3,104.2833333,469,2013-08-14 22:00:00+00:00,-86.0,-10.9,lowData,0,0,0,1,0
52.3,104.2833333,469,2013-09-14 22:00:00+00:00,-117.2,-15.7,lowData,0,0,0,1,0
52.3,104.2833333,469,2013-10-14 22:00:00+00:00,-120.7,-16.3,lowData,0,0,0,1,0
52.3,104.2833333,469,2014-12-14 23:00:00+00:00,-230.5,-29.6,lowData,0,0,0,1,0
52.3,104.2833333,469,2015-01-14 23:00:00+00:00,-215.2,-27.6,lowData,0,0,0,1,0
52.3,104.2833333,469,2015-02-14 23:00:00+00:00,-211.2,-25.9,lowData,0,0,0,1,0
52.3,104.2833333,469,2015-03-14 23:00:00+00:00,-175.3,-21.7,lowData,0,0,0,1,0
52.3,104.2833333,469,2015-04-14 22:00:00+00:00,-112.3,-15.3,lowData,0,0,0,1,0
52.3,104.2833333,469,2015-05-14 22:00:00+00:00,-84.6,-10.7,lowData,0,0,0,1,0
52.3,104.2833333,469,2015-06-14 22:00:00+00:00,-107.2,-14.3,lowData,0,0,0,1,0
52.3,104.2833333,469,2015-07-14 22:00:00+00:00,-61.8,-9.4,lowData,0,0,0,1,0
52.3,104.2833333,469,2015-08-14 22:00:00+00:00,-85.6,-12.1,lowData,0,0,0,1,0
52.3,104.2833333,469,2015-09-14 22:00:00+00:00,-127.3,-16.3,lowData,0,0,0,1,0
52.3,104.2833333,469,2015-10-14 22:00:00+00:00,-158.7,-20.7,lowData,0,0,0,1,0
52.3,104.2833333,469,2015-11-14 23:00:00+00:00,-169.8,-21.3,lowData,0,0,0,1,0
52.3,104.2833333,469,2015-12-14 23:00:00+00:00,-201.8,-25.5,lowData,0,0,0,1,0
52.3,104.2833333,469,2016-01-14 23:00:00+00:00,-269.6,-33.8,lowData,0,0,0,1,0
52.3,104.2833333,469,2016-02-14 23:00:00+00:00,-209.1,-26.1,lowData,0,0,0,1,0
52.3,104.2833333,469,2016-03-14 23:00:00+00:00,-202.9,-26.0,lowData,0,0,0,1,0
52.3,104.2833333,469,2016-04-14 22:00:00+00:00,-102.1,-12.5,lowData,0,0,0,1,0
52.3,104.2833333,469,2016-05-14 22:00:00+00:00,-124.2,-16.4,lowData,0,0,0,1,0
52.3,104.2833333,469,2016-06-14 22:00:00+00:00,-103.6,-12.4,lowData,0,0,0,1,0
52.3,104.2833333,469,2016-07-14 22:00:00+00:00,-82.7,-10.9,lowData,0,0,0,1,0
52.3,104.2833333,469,2016-08-14 22:00:00+00:00,-89.8,-12.1,lowData,0,0,0,1,0
52.3,104.2833333,469,2016-09-14 22:00:00+00:00,-109.1,-14.6,lowData,0,0,0,1,0
52.3,104.2833333,469,2016-10-14 22:00:00+00:00,-202.8,-27.5,lowData,0,0,0,1,0
52.3,104.2833333,469,2016-11-14 23:00:00+00:00,-210.5,-27.8,lowData,0,0,0,1,0
52.3,104.2833333,469,2016-12-14 23:00:00+00:00,-201.1,-26.4,lowData,0,0,0,1,0
52.3,104.2833333,469,2012-12-14 23:00:00+00:00,-262.7,-35.1,lowData,0,0,0,1,0
52.3,104.2833333,469,2017-03-14 23:00:00+00:00,-126.8,-17.6,lowData,0,0,0,1,0
52.3,104.2833333,469,2017-04-14 22:00:00+00:00,-152.0,-20.9,lowData,0,0,0,1,0
52.3,104.2833333,469,2017-01-14 23:00:00+00:00,-230.6,-30.3,lowData,0,0,0,1,0
52.3,104.2833333,469,2017-02-14 23:00:00+00:00,-194.9,-25.9,lowData,0,0,0,1,0
47.54260867,7.58371693,316,2004-01-14 23:00:00+00:00,-88.50962751,-11.9,highData,0,0,1,0,0
47.54260867,7.58371693,316,2004-02-14 23:00:00+00:00,-66.74413536,-9.88,highData,0,0,1,0,0
47.54260867,7.58371693,316,2004-03-14 23:00:00+00:00,-71.5587575,-9.69,highData,0,0,1,0,0
47.54260867,7.58371693,316,2004-04-14 22:00:00+00:00,-40.66799847,-6.1,highData,0,0,1,0,0
47.54260867,7.58371693,316,2004-05-14 22:00:00+00:00,-50.25006643,-7.01,highData,0,0,1,0,0
47.54260867,7.58371693,316,2004-06-14 22:00:00+00:00,-53.83051048,-7.21,highData,0,0,1,0,0
47.54260867,7.58371693,316,2004-07-14 22:00:00+00:00,-34.72560691,-5.49,highData,0,0,1,0,0
47.54260867,7.58371693,316,2004-08-14 22:00:00+00:00,-31.50057387,-4.8,highData,0,0,1,0,0
47.54260867,7.58371693,316,2004-09-14 22:00:00+00:00,-31.38678091,-4.92,highData,0,0,1,0,0
47.54260867,7.58371693,316,2004-10-14 22:00:00+00:00,-76.42100974,-10.75,highData,0,0,1,0,0
47.54260867,7.58371693,316,2004-11-14 23:00:00+00:00,-75.39648751,-10.49,highData,0,0,1,0,0
47.54260867,7.58371693,316,2004-12-14 23:00:00+00:00,-98.71358212,-13.22,highData,0,0,1,0,0
47.54260867,7.58371693,316,2005-01-14 23:00:00+00:00,-42.77138547,-6.66,highData,0,0,1,0,0
47.54260867,7.58371693,316,2005-02-14 23:00:00+00:00,-115.1328526,-15.78,highData,0,0,1,0,0
47.54260867,7.58371693,316,2005-03-14 23:00:00+00:00,-59.70485452,-8.02,highData,0,0,1,0,0
47.54260867,7.58371693,316,2005-04-14 22:00:00+00:00,-58.19910378,-8.51,highData,0,0,1,0,0
47.54260867,7.58371693,316,2005-05-14 22:00:00+00:00,-48.05079866,-6.95,highData,0,0,1,0,0
47.54260867,7.58371693,316,2005-06-14 22:00:00+00:00,-32.64544918,-5.24,highData,0,0,1,0,0
47.54260867,7.58371693,316,2005-07-14 22:00:00+00:00,-37.45673818,-5.67,highData,0,0,1,0,0
47.54260867,7.58371693,316,2005-08-14 22:00:00+00:00,-43.03745941,-6.33,highData,0,0,1,0,0
47.54260867,7.58371693,316,2005-09-14 22:00:00+00:00,-68.63931346,-9.610421834,highData,0,0,1,0,0
47.54260867,7.58371693,316,2005-10-14 22:00:00+00:00,-42.73606861,-6.38,highData,0,0,1,0,0
47.54260867,7.58371693,316,2005-11-14 23:00:00+00:00,-103.3116898,-14.2,highData,0,0,1,0,0
47.54260867,7.58371693,316,2005-12-14 23:00:00+00:00,-78.0619552,-10.79,highData,0,0,1,0,0
47.54260867,7.58371693,316,2006-01-14 23:00:00+00:00,-75.03694923,-10.39,highData,0,0,1,0,0
47.54260867,7.58371693,316,2006-02-14 23:00:00+00:00,-90.29273588,-11.52,highData,0,0,1,0,0
47.54260867,7.58371693,316,2006-03-14 23:00:00+00:00,-82.68571664,-11.23849183,highData,0,0,1,0,0
47.54260867,7.58371693,316,2006-04-14 22:00:00+00:00,-76.08191291,-10.61,highData,0,0,1,0,0
47.54260867,7.58371693,316,2006-05-14 22:00:00+00:00,-60.27743553,-8.47,highData,0,0,1,0,0
47.54260867,7.58371693,316,2006-06-14 22:00:00+00:00,-26.00399436,-4.08,highData,0,0,1,0,0
47.54260867,7.58371693,316,2006-07-14 22:00:00+00:00,-26.43863597,-3.64,highData,0,0,1,0,0
47.54260867,7.58371693,316,2006-08-14 22:00:00+00:00,-60.3623681,-8.43,highData,0,0,1,0,0
47.54260867,7.58371693,316,2006-09-14 22:00:00+00:00,-53.80678357,-7.78,highData,0,0,1,0,0
47.54260867,7.58371693,316,2006-10-14 22:00:00+00:00,-49.6066388,-6.51,highData,0,0,1,0,0
47.54260867,7.58371693,316,2006-11-14 23:00:00+00:00,-67.40884533,-9.18,highData,0,0,1,0,0
47.54260867,7.58371693,316,2006-12-14 23:00:00+00:00,-83.72738599,-11.11,highData,0,0,1,0,0
47.54260867,7.58371693,316,2007-01-14 23:00:00+00:00,-93.4449454,-12.87,highData,0,0,1,0,0
47.54260867,7.58371693,316,2007-02-14 23:00:00+00:00,-71.36453487,-9.46,highData,0,0,1,0,0
47.54260867,7.58371693,316,2007-03-14 23:00:00+00:00,-89.32212676,-12.11,highData,0,0,1,0,0
47.54260867,7.58371693,316,2007-05-14 22:00:00+00:00,-56.86635214,-7.87,highData,0,0,1,0,0
47.54260867,7.58371693,316,2007-06-14 22:00:00+00:00,-44.71481808,-6.28,highData,0,0,1,0,0
47.54260867,7.58371693,316,2007-07-14 22:00:00+00:00,-43.8169477,-6.05,highData,0,0,1,0,0
47.54260867,7.58371693,316,2007-08-14 22:00:00+00:00,-44.13363048,-6.87,highData,0,0,1,0,0
47.54260867,7.58371693,316,2007-09-14 22:00:00+00:00,-44.13363048,-6.87,highData,0,0,1,0,0
47.54260867,7.58371693,316,2007-10-14 22:00:00+00:00,-60.35032291,-8.99,highData,0,0,1,0,0
47.54260867,7.58371693,316,2007-11-14 23:00:00+00:00,-79.00926983,-10.78,highData,0,0,1,0,0
47.54260867,7.58371693,316,2007-12-14 23:00:00+00:00,-57.9994607,-8.37,highData,0,0,1,0,0
47.54260867,7.58371693,316,2008-01-14 23:00:00+00:00,-82.10126519,-10.4,highData,0,0,1,0,0
47.54260867,7.58371693,316,2008-02-14 23:00:00+00:00,-62.00643014,-8.5,highData,0,0,1,0,0
47.54260867,7.58371693,316,2008-03-14 23:00:00+00:00,-58.24612426,-7.88,highData,0,0,1,0,0
47.54260867,7.58371693,316,2008-04-14 22:00:00+00:00,-81.57874164,-10.73,highData,0,0,1,0,0
47.54260867,7.58371693,316,2008-05-14 22:00:00+00:00,-47.19478668,-6.26,highData,0,0,1,0,0
47.54260867,7.58371693,316,2008-06-14 22:00:00+00:00,-47.19496585,-6.51,highData,0,0,1,0,0
47.54260867,7.58371693,316,2008-07-14 22:00:00+00:00,-26.28930766,-4.36,highData,0,0,1,0,0
47.54260867,7.58371693,316,2008-08-14 22:00:00+00:00,-29.45637813,-4.6,highData,0,0,1,0,0
47.54260867,7.58371693,316,2008-09-14 22:00:00+00:00,-61.24115279,-8.79,highData,0,0,1,0,0
47.54260867,7.58371693,316,2008-10-14 22:00:00+00:00,-91.96888229,-12.8,highData,0,0,1,0,0
47.54260867,7.58371693,316,2008-11-14 23:00:00+00:00,-89.88374997,-12.09,highData,0,0,1,0,0
47.54260867,7.58371693,316,2008-12-14 23:00:00+00:00,-134.4502205,-17.57,highData,0,0,1,0,0
47.54260867,7.58371693,316,2009-01-14 23:00:00+00:00,-78.8,-10.26,highData,0,0,1,0,0
47.54260867,7.58371693,316,2009-02-14 23:00:00+00:00,-99.3,-13.21,highData,0,0,1,0,0
47.54260867,7.58371693,316,2009-03-14 23:00:00+00:00,-84.9,-11.63,highData,0,0,1,0,0
47.54260867,7.58371693,316,2009-04-14 22:00:00+00:00,-47.0,-6.23,highData,0,0,1,0,0
47.54260867,7.58371693,316,2009-05-14 22:00:00+00:00,-27.1,-4.26,highData,0,0,1,0,0
47.54260867,7.58371693,316,2009-06-14 22:00:00+00:00,-44.9,-5.9,highData,0,0,1,0,0
47.54260867,7.58371693,316,2009-07-14 22:00:00+00:00,-25.9,-4.42,highData,0,0,1,0,0
47.54260867,7.58371693,316,2009-08-14 22:00:00+00:00,-44.1,-6.51,highData,0,0,1,0,0
47.54260867,7.58371693,316,2009-09-14 22:00:00+00:00,-34.6,-5.48,highData,0,0,1,0,0
47.54260867,7.58371693,316,2009-10-14 22:00:00+00:00,-55.9,-7.89,highData,0,0,1,0,0
47.54260867,7.58371693,316,2009-11-14 23:00:00+00:00,-102.4,-13.82,highData,0,0,1,0,0
47.54260867,7.58371693,316,2009-12-14 23:00:00+00:00,-90.3,-12.32,highData,0,0,1,0,0
47.54260867,7.58371693,316,2010-01-14 23:00:00+00:00,-117.4,-15.69,highData,0,0,1,0,0
47.54260867,7.58371693,316,2010-02-14 23:00:00+00:00,-99.3,-12.81,highData,0,0,1,0,0
47.54260867,7.58371693,316,2010-03-14 23:00:00+00:00,-93.0,-12.5,highData,0,0,1,0,0
47.54260867,7.58371693,316,2010-04-14 22:00:00+00:00,-58.8,-8.52,highData,0,0,1,0,0
47.54260867,7.58371693,316,2010-05-14 22:00:00+00:00,-58.2,-8.21,highData,0,0,1,0,0
47.54260867,7.58371693,316,2010-06-14 22:00:00+00:00,-61.9,-8.71,highData,0,0,1,0,0
47.54260867,7.58371693,316,2010-07-14 22:00:00+00:00,-40.2,-5.8,highData,0,0,1,0,0
47.54260867,7.58371693,316,2010-08-14 22:00:00+00:00,-60.2,-8.4,highData,0,0,1,0,0
47.54260867,7.58371693,316,2010-09-14 22:00:00+00:00,-48.8,-7.12,highData,0,0,1,0,0
47.54260867,7.58371693,316,2010-10-14 22:00:00+00:00,-72.0,-10.1,highData,0,0,1,0,0
47.54260867,7.58371693,316,2010-11-14 23:00:00+00:00,-112.6,-15.21,highData,0,0,1,0,0
47.54260867,7.58371693,316,2010-12-14 23:00:00+00:00,-105.9,-14.44,highData,0,0,1,0,0
47.54260867,7.58371693,316,2011-01-14 23:00:00+00:00,-76.7,-10.25,highData,0,0,1,0,0
47.54260867,7.58371693,316,2011-02-14 23:00:00+00:00,-92.0,-12.45,highData,0,0,1,0,0
47.54260867,7.58371693,316,2011-03-14 23:00:00+00:00,-69.4,-9.17,highData,0,0,1,0,0
47.54260867,7.58371693,316,2011-04-14 22:00:00+00:00,-37.3,-5.43,highData,0,0,1,0,0
47.54260867,7.58371693,316,2011-05-14 22:00:00+00:00,-36.5,-5.61,highData,0,0,1,0,0
47.54260867,7.58371693,316,2011-06-14 22:00:00+00:00,-38.2,-5.81,highData,0,0,1,0,0
47.54260867,7.58371693,316,2011-07-14 22:00:00+00:00,-42.1,-6.6,highData,0,0,1,0,0
47.54260867,7.58371693,316,2011-08-14 22:00:00+00:00,-39.6,-5.64,highData,0,0,1,0,0
47.54260867,7.58371693,316,2011-09-14 22:00:00+00:00,-34.7,-5.39,highData,0,0,1,0,0
47.54260867,7.58371693,316,2011-10-14 22:00:00+00:00,-69.2,-9.76,highData,0,0,1,0,0
47.54260867,7.58371693,316,2011-12-14 23:00:00+00:00,-65.6,-9.34,highData,0,0,1,0,0
47.54260867,7.58371693,316,2012-01-14 23:00:00+00:00,-70.4,-10.04,highData,0,0,1,0,0
47.54260867,7.58371693,316,2012-02-14 23:00:00+00:00,-117.5,-15.68,highData,0,0,1,0,0
47.54260867,7.58371693,316,2012-03-14 23:00:00+00:00,-68.4,-9.38,highData,0,0,1,0,0
47.54260867,7.58371693,316,2012-04-14 22:00:00+00:00,-56.7,-8.08,highData,0,0,1,0,0
47.54260867,7.58371693,316,2012-05-14 22:00:00+00:00,-44.0,-6.23,highData,0,0,1,0,0
47.54260867,7.58371693,316,2012-06-14 22:00:00+00:00,-46.2,-6.6,highData,0,0,1,0,0
47.54260867,7.58371693,316,2012-07-14 22:00:00+00:00,-32.6,-5.32,highData,0,0,1,0,0
47.54260867,7.58371693,316,2012-08-14 22:00:00+00:00,-37.5,-5.84,highData,0,0,1,0,0
47.54260867,7.58371693,316,2012-09-14 22:00:00+00:00,-37.2,-5.62,highData,0,0,1,0,0
47.54260867,7.58371693,316,2012-10-14 22:00:00+00:00,-77.4,-10.79,highData,0,0,1,0,0
47.54260867,7.58371693,316,2012-11-14 23:00:00+00:00,-96.4,-12.91,highData,0,0,1,0,0
47.54260867,7.58371693,316,2013-01-14 23:00:00+00:00,-99.0,-13.28,highData,0,0,1,0,0
47.54260867,7.58371693,316,2013-02-14 23:00:00+00:00,-101.5,-13.94,highData,0,0,1,0,0
47.54260867,7.58371693,316,2013-03-14 23:00:00+00:00,-97.4,-13.26,highData,0,0,1,0,0
47.54260867,7.58371693,316,2013-04-14 22:00:00+00:00,-64.1,-8.88,highData,0,0,1,0,0
47.54260867,7.58371693,316,2013-05-14 22:00:00+00:00,-67.8,-9.26,highData,0,0,1,0,0
47.54260867,7.58371693,316,2013-06-14 22:00:00+00:00,-50.8,-7.45,highData,0,0,1,0,0
47.54260867,7.58371693,316,2013-07-14 22:00:00+00:00,-49.4,-6.98,highData,0,0,1,0,0
47.54260867,7.58371693,316,2013-08-14 22:00:00+00:00,-34.8,-5.54,highData,0,0,1,0,0
47.54260867,7.58371693,316,2013-09-14 22:00:00+00:00,-43.0,-6.81,highData,0,0,1,0,0
47.54260867,7.58371693,316,2013-10-14 22:00:00+00:00,-59.0,-8.19,highData,0,0,1,0,0
47.54260867,7.58371693,316,2013-11-14 23:00:00+00:00,-96.3,-13.15,highData,0,0,1,0,0
47.54260867,7.58371693,316,2013-12-14 23:00:00+00:00,-137.7,-17.77,highData,0,0,1,0,0
47.54260867,7.58371693,316,2014-01-14 23:00:00+00:00,-85.7,-11.27,highData,0,0,1,0,0
47.54260867,7.58371693,316,2014-02-14 23:00:00+00:00,-82.7,-11.26,highData,0,0,1,0,0
47.54260867,7.58371693,316,2014-03-14 23:00:00+00:00,-71.0,-9.36,highData,0,0,1,0,0
47.54260867,7.58371693,316,2014-04-14 22:00:00+00:00,-65.1,-8.42,highData,0,0,1,0,0
47.54260867,7.58371693,316,2014-05-14 22:00:00+00:00,-49.1,-7.08,highData,0,0,1,0,0
47.54260867,7.58371693,316,2014-06-14 22:00:00+00:00,-24.7,-4.38,highData,0,0,1,0,0
47.54260867,7.58371693,316,2014-07-14 22:00:00+00:00,-50.2,-7.23,highData,0,0,1,0,0
47.54260867,7.58371693,316,2014-08-14 22:00:00+00:00,-37.1,-5.16,highData,0,0,1,0,0
47.54260867,7.58371693,316,2014-09-14 22:00:00+00:00,-51.5,-7.54,highData,0,0,1,0,0
47.54260867,7.58371693,316,2014-10-14 22:00:00+00:00,-39.7,-6.14,highData,0,0,1,0,0
47.54260867,7.58371693,316,2014-11-14 23:00:00+00:00,-143.9,-18.94,highData,0,0,1,0,0
47.54260867,7.58371693,316,2014-12-14 23:00:00+00:00,-92.6,-12.78,highData,0,0,1,0,0
47.54260867,7.58371693,316,2015-01-14 23:00:00+00:00,-103.8,-13.96,highData,0,0,1,0,0
47.54260867,7.58371693,316,2015-02-14 23:00:00+00:00,-92.5,-12.02,highData,0,0,1,0,0
47.54260867,7.58371693,316,2015-03-14 23:00:00+00:00,-68.0,-8.85,highData,0,0,1,0,0
47.54260867,7.58371693,316,2015-04-14 22:00:00+00:00,-75.1,-10.12,highData,0,0,1,0,0
47.54260867,7.58371693,316,2015-05-14 22:00:00+00:00,-72.3,-9.68,highData,0,0,1,0,0
47.54260867,7.58371693,316,2015-06-14 22:00:00+00:00,-44.3,-6.6,highData,0,0,1,0,0
47.54260867,7.58371693,316,2015-07-14 22:00:00+00:00,-26.4,-3.4,highData,0,0,1,0,0
47.54260867,7.58371693,316,2015-08-14 22:00:00+00:00,-30.0,-4.55,highData,0,0,1,0,0
47.54260867,7.58371693,316,2015-09-14 22:00:00+00:00,-62.9,-8.48,highData,0,0,1,0,0
47.54260867,7.58371693,316,2015-10-14 22:00:00+00:00,-79.1,-10.96,highData,0,0,1,0,0
47.54260867,7.58371693,316,2015-11-14 23:00:00+00:00,-93.4,-12.41,highData,0,0,1,0,0
47.54260867,7.58371693,316,2015-12-14 23:00:00+00:00,-53.2,-7.68,highData,0,0,1,0,0
47.54260867,7.58371693,316,2016-01-14 23:00:00+00:00,-105.2,-14.0,highData,0,0,1,0,0
47.54260867,7.58371693,316,2016-02-14 23:00:00+00:00,-87.3,-11.95,highData,0,0,1,0,0
47.54260867,7.58371693,316,2016-03-14 23:00:00+00:00,-95.3,-12.39,highData,0,0,1,0,0
47.54260867,7.58371693,316,2016-04-14 22:00:00+00:00,-61.1,-8.98,highData,0,0,1,0,0
47.54260867,7.58371693,316,2016-05-14 22:00:00+00:00,-60.4,-8.58,highData,0,0,1,0,0
47.54260867,7.58371693,316,2016-06-14 22:00:00+00:00,-65.1,-8.78,highData,0,0,1,0,0
47.54260867,7.58371693,316,2016-07-14 22:00:00+00:00,-27.7,-4.3,highData,0,0,1,0,0
47.54260867,7.58371693,316,2016-08-14 22:00:00+00:00,-30.8,-5.1,highData,0,0,1,0,0
47.54260867,7.58371693,316,2016-09-14 22:00:00+00:00,-58.2,-8.52,highData,0,0,1,0,0
47.54260867,7.58371693,316,2016-10-14 22:00:00+00:00,-59.1,-8.74,highData,0,0,1,0,0
47.54260867,7.58371693,316,2016-11-14 23:00:00+00:00,-71.1,-10.19,highData,0,0,1,0,0
47.54260867,7.58371693,316,2016-12-14 23:00:00+00:00,-60.4,-8.56,highData,0,0,1,0,0
47.54260867,7.58371693,316,2018-01-14 23:00:00+00:00,-62.8,-8.8,highData,0,0,1,0,0
47.54260867,7.58371693,316,2018-12-14 23:00:00+00:00,-64.5,-9.0,highData,0,0,1,0,0
47.54260867,7.58371693,316,2019-01-14 23:00:00+00:00,-68.46,-9.85,highData,0,0,1,0,0
47.54260867,7.58371693,316,2019-02-14 23:00:00+00:00,-118.68,-15.46,highData,0,0,1,0,0
47.54260867,7.58371693,316,2020-07-14 22:00:00+00:00,-25.74,-3.66,highData,0,0,1,0,0
47.54260867,7.58371693,316,2012-12-14 23:00:00+00:00,-85.6,-11.73,highData,0,0,1,0,0
47.54260867,7.58371693,316,2017-03-14 23:00:00+00:00,-66.0,-9.33,highData,0,0,1,0,0
47.54260867,7.58371693,316,2017-05-14 22:00:00+00:00,-49.1,-7.14,highData,0,0,1,0,0
47.54260867,7.58371693,316,2017-06-14 22:00:00+00:00,-40.6,-5.69,highData,0,0,1,0,0
47.54260867,7.58371693,316,2017-07-14 22:00:00+00:00,-28.8,-4.01,highData,0,0,1,0,0
47.54260867,7.58371693,316,2017-08-14 22:00:00+00:00,-34.0,-5.25,highData,0,0,1,0,0
47.54260867,7.58371693,316,2017-09-14 22:00:00+00:00,-63.1,-8.91,highData,0,0,1,0,0
47.54260867,7.58371693,316,2017-10-14 22:00:00+00:00,-36.3,-5.6,highData,0,0,1,0,0
47.54260867,7.58371693,316,2018-03-14 23:00:00+00:00,-91.1,-11.85,highData,0,0,1,0,0
47.54260867,7.58371693,316,2018-04-14 22:00:00+00:00,-47.1,-6.42,highData,0,0,1,0,0
47.54260867,7.58371693,316,2018-05-14 22:00:00+00:00,-42.0,-6.47,highData,0,0,1,0,0
47.54260867,7.58371693,316,2018-06-14 22:00:00+00:00,-38.7,-5.85,highData,0,0,1,0,0
47.54260867,7.58371693,316,2018-07-14 22:00:00+00:00,-45.3,-6.77,highData,0,0,1,0,0
47.54260867,7.58371693,316,2018-08-14 22:00:00+00:00,-33.1,-5.39,highData,0,0,1,0,0
47.54260867,7.58371693,316,2018-09-14 22:00:00+00:00,-29.4,-4.56,highData,0,0,1,0,0
47.54260867,7.58371693,316,2018-10-14 22:00:00+00:00,-119.1,-16.23,highData,0,0,1,0,0
47.54260867,7.58371693,316,2019-05-14 22:00:00+00:00,-60.31,-8.46,highData,0,0,1,0,0
47.54260867,7.58371693,316,2019-06-14 22:00:00+00:00,-35.23,-5.55,highData,0,0,1,0,0
47.54260867,7.58371693,316,2019-07-14 22:00:00+00:00,-38.0,-5.65,highData,0,0,1,0,0
47.54260867,7.58371693,316,2019-08-14 22:00:00+00:00,-34.87,-5.4,highData,0,0,1,0,0
47.54260867,7.58371693,316,2019-09-14 22:00:00+00:00,-60.16,-8.7,highData,0,0,1,0,0
47.54260867,7.58371693,316,2019-10-14 22:00:00+00:00,-49.5,-7.43,highData,0,0,1,0,0
47.54260867,7.58371693,316,2019-11-14 23:00:00+00:00,-86.48,-11.57,highData,0,0,1,0,0
47.54260867,7.58371693,316,2020-02-14 23:00:00+00:00,-46.73,-6.89,highData,0,0,1,0,0
47.54260867,7.58371693,316,2020-03-14 23:00:00+00:00,-50.55,-7.18,highData,0,0,1,0,0
47.54260867,7.58371693,316,2020-04-14 22:00:00+00:00,-49.37,-6.17,highData,0,0,1,0,0
47.54260867,7.58371693,316,2020-05-14 22:00:00+00:00,-37.39,-6.04,highData,0,0,1,0,0
47.54260867,7.58371693,316,2020-06-14 22:00:00+00:00,-40.35,-5.9,highData,0,0,1,0,0
47.54260867,7.58371693,316,2020-08-14 22:00:00+00:00,-40.57,-5.98,highData,0,0,1,0,0
47.54260867,7.58371693,316,2020-09-14 22:00:00+00:00,-49.3,-7.38,highData,0,0,1,0,0
47.54260867,7.58371693,316,2020-10-14 22:00:00+00:00,-73.8,-10.33,highData,0,0,1,0,0
47.54260867,7.58371693,316,2020-11-14 23:00:00+00:00,-42.64,-6.44,highData,0,0,1,0,0
47.54260867,7.58371693,316,2020-12-14 23:00:00+00:00,-106.24,-14.36,highData,0,0,1,0,0
47.54260867,7.58371693,316,2021-01-14 23:00:00+00:00,-83.99,-11.58,highData,0,0,1,0,0
47.54260867,7.58371693,316,2021-02-14 23:00:00+00:00,-80.08,-10.9,highData,0,0,1,0,0
47.54260867,7.58371693,316,2021-03-14 23:00:00+00:00,-52.14,-7.66,highData,0,0,1,0,0
47.54260867,7.58371693,316,2021-04-14 22:00:00+00:00,-90.24,-12.37,highData,0,0,1,0,0
47.54260867,7.58371693,316,2021-05-14 22:00:00+00:00,-67.58,-9.25,highData,0,0,1,0,0
47.54260867,7.58371693,316,2021-06-14 22:00:00+00:00,-42.48,-6.23,highData,0,0,1,0,0
47.54260867,7.58371693,316,2021-07-14 22:00:00+00:00,-52.66,-7.52,highData,0,0,1,0,0
47.54260867,7.58371693,316,2021-08-14 22:00:00+00:00,-49.84,-7.05,highData,0,0,1,0,0
47.54260867,7.58371693,316,2021-09-14 22:00:00+00:00,-41.48,-6.38,highData,0,0,1,0,0
47.54260867,7.58371693,316,2021-10-14 22:00:00+00:00,-61.91,-8.61,highData,0,0,1,0,0
47.54260867,7.58371693,316,2021-11-14 23:00:00+00:00,-71.94,-10.46,highData,0,0,1,0,0
