Lat,Lon,Alt,Date,H2,O18,geometry,t2m,tp
-75.58333333,-20.56666667,30.0,2014-08-14 22:00:00+00:00,-233.5,-30.12,POINT (-20.56666667 -75.58333333),236.5,0.0
-75.58333333,-20.56666667,30.0,2014-09-14 22:00:00+00:00,-197.8,-25.52,POINT (-20.56666667 -75.58333333),249.44271850585938,2.944469451904297e-05
-75.58333333,-20.56666667,30.0,2014-10-14 22:00:00+00:00,-210.7,-27.41,POINT (-20.56666667 -75.58333333),244.578125,1.9868215872520523e-07
-75.58333333,-20.56666667,30.0,2014-11-14 23:00:00+00:00,-204.7,-26.35,POINT (-20.56666667 -75.58333333),257.4479064941406,0.0
-75.58333333,-20.56666667,30.0,2014-12-14 23:00:00+00:00,-159.0,-20.42,POINT (-20.56666667 -75.58333333),267.94793701171875,9.934107936260261e-08
-75.58333333,-20.56666667,30.0,2015-01-14 23:00:00+00:00,-131.8,-16.74,POINT (-20.56666667 -75.58333333),268.34375,4.291534423828125e-06
-75.58333333,-20.56666667,30.0,2015-02-14 23:00:00+00:00,-147.4,-19.17,POINT (-20.56666667 -75.58333333),265.5,0.0003655155305750668
-75.58333333,-20.56666667,30.0,2015-03-14 23:00:00+00:00,-145.2,-18.93,POINT (-20.56666667 -75.58333333),248.84375,0.0
-75.58333333,-20.56666667,30.0,2015-04-14 22:00:00+00:00,-181.4,-23.43,POINT (-20.56666667 -75.58333333),259.78125,0.00022957722831051797
-75.58333333,-20.56666667,30.0,2015-05-14 22:00:00+00:00,-224.0,-29.11,POINT (-20.56666667 -75.58333333),244.53646850585938,1.1920928955078125e-06
-75.58333333,-20.56666667,30.0,2015-06-14 22:00:00+00:00,-219.0,-28.5,POINT (-20.56666667 -75.58333333),253.81771850585938,0.0
-75.58333333,-20.56666667,30.0,2015-07-14 22:00:00+00:00,-211.9,-27.19,POINT (-20.56666667 -75.58333333),250.7239532470703,3.119309894827893e-06
-75.58333333,-20.56666667,30.0,2015-08-14 22:00:00+00:00,-224.7,-28.48,POINT (-20.56666667 -75.58333333),256.0,0.00019450983381830156
-75.58333333,-20.56666667,30.0,2015-09-14 22:00:00+00:00,-270.2,-34.37,POINT (-20.56666667 -75.58333333),235.0989532470703,1.5894572413799324e-07
-75.58333333,-20.56666667,30.0,2015-10-14 22:00:00+00:00,-183.0,-23.87,POINT (-20.56666667 -75.58333333),245.546875,0.0
-75.58333333,-20.56666667,30.0,2015-11-14 23:00:00+00:00,-164.7,-21.36,POINT (-20.56666667 -75.58333333),267.02081298828125,0.00014189879584591836
-75.58333333,-20.56666667,30.0,2015-12-14 23:00:00+00:00,-134.5,-17.14,POINT (-20.56666667 -75.58333333),263.4166564941406,0.0
-75.58333333,-20.56666667,30.0,2016-01-14 23:00:00+00:00,-111.6,-14.46,POINT (-20.56666667 -75.58333333),267.42706298828125,0.0
-75.58333333,-20.56666667,30.0,2016-02-14 23:00:00+00:00,-101.5,-14.03,POINT (-20.56666667 -75.58333333),270.5104064941406,0.0002146164479199797
-75.58333333,-20.56666667,30.0,2016-03-14 23:00:00+00:00,-161.9,-20.8,POINT (-20.56666667 -75.58333333),262.65625,6.159146437312302e-07
-75.58333333,-20.56666667,30.0,2016-04-14 22:00:00+00:00,-214.8,-27.86,POINT (-20.56666667 -75.58333333),257.65106201171875,0.00012381872511468828
-75.58333333,-20.56666667,30.0,2016-05-14 22:00:00+00:00,-235.2,-30.3,POINT (-20.56666667 -75.58333333),248.56771850585938,0.0
-75.58333333,-20.56666667,30.0,2016-06-14 22:00:00+00:00,-248.0,-31.15,POINT (-20.56666667 -75.58333333),236.46875,0.0
-75.58333333,-20.56666667,30.0,2016-07-14 22:00:00+00:00,-244.3,-31.35,POINT (-20.56666667 -75.58333333),242.4270782470703,5.761781949331635e-07
-75.58333333,-20.56666667,30.0,2016-08-14 22:00:00+00:00,-238.3,-30.36,POINT (-20.56666667 -75.58333333),259.8125,0.0
-75.58333333,-20.56666667,30.0,2016-09-14 22:00:00+00:00,-242.1,-30.65,POINT (-20.56666667 -75.58333333),243.421875,0.0
-75.58333333,-20.56666667,30.0,2016-10-14 22:00:00+00:00,-160.7,-20.72,POINT (-20.56666667 -75.58333333),254.64584350585938,1.6689301673977752e-06
-75.58333333,-20.56666667,30.0,2016-11-14 23:00:00+00:00,-141.4,-17.77,POINT (-20.56666667 -75.58333333),266.91668701171875,0.0
-75.58333333,-20.56666667,30.0,2016-12-14 23:00:00+00:00,-126.5,-16.01,POINT (-20.56666667 -75.58333333),269.02081298828125,3.832578659057617e-05
-75.58333333,-20.56666667,30.0,2017-06-30 22:00:00+00:00,-182.85,-23.607,POINT (-20.56666667 -75.58333333),240.65625,0.0
-75.58333333,-20.56666667,30.0,2017-10-31 23:00:00+00:00,-176.27,-22.543,POINT (-20.56666667 -75.58333333),258.67706298828125,1.3192494407121558e-05
-75.58333333,-20.56666667,30.0,2018-01-14 23:00:00+00:00,-109.2,-14.35,POINT (-20.56666667 -75.58333333),264.9375,0.0
-75.58333333,-20.56666667,30.0,2018-07-31 22:00:00+00:00,-156.73,-20.295,POINT (-20.56666667 -75.58333333),252.6354217529297,5.036592483520508e-05
-75.58333333,-20.56666667,30.0,2018-09-30 22:00:00+00:00,-198.43,-25.414,POINT (-20.56666667 -75.58333333),252.52603149414062,5.960464477539063e-08
-75.58333333,-20.56666667,30.0,2018-10-31 23:00:00+00:00,-131.02,-17.05,POINT (-20.56666667 -75.58333333),259.3958435058594,1.1662641554721631e-05
-75.58333333,-20.56666667,30.0,2018-12-14 23:00:00+00:00,-124.5,-16.27,POINT (-20.56666667 -75.58333333),266.52081298828125,0.0
-75.58333333,-20.56666667,30.0,2018-12-19 23:00:00+00:00,-124.52,-16.265,POINT (-20.56666667 -75.58333333),273.61456298828125,0.0005801518564112484
-75.58333333,-20.56666667,30.0,2019-01-14 23:00:00+00:00,-107.28,-14.613,POINT (-20.56666667 -75.58333333),265.0208435058594,0.0
-75.58333333,-20.56666667,30.0,2019-02-02 23:00:00+00:00,-162.05,-20.91,POINT (-20.56666667 -75.58333333),266.04168701171875,8.205573067243677e-06
-75.58333333,-20.56666667,30.0,2019-02-14 23:00:00+00:00,-162.1,-20.91,POINT (-20.56666667 -75.58333333),263.375,0.0
-75.58333333,-20.56666667,30.0,2019-12-30 23:00:00+00:00,-222.27,-28.398,POINT (-20.56666667 -75.58333333),267.6875,3.973643103449831e-08
-75.58333333,-20.56666667,30.0,2020-01-14 23:00:00+00:00,-122.4,-15.24,POINT (-20.56666667 -75.58333333),267.26043701171875,0.0
-75.58333333,-20.56666667,30.0,2020-01-31 23:00:00+00:00,-122.4,-15.243,POINT (-20.56666667 -75.58333333),266.53125,4.208087921142578e-05
-75.58333333,-20.56666667,30.0,2020-07-14 22:00:00+00:00,-216.5,-27.65,POINT (-20.56666667 -75.58333333),244.5,0.0
-75.58333333,-20.56666667,30.0,2020-12-30 23:00:00+00:00,-216.48,-27.645,POINT (-20.56666667 -75.58333333),264.75,3.774960930513771e-07
-75.58333333,-20.56666667,30.0,2021-11-30 23:00:00+00:00,-189.99,-24.331,POINT (-20.56666667 -75.58333333),265.6145935058594,0.0
-75.58333333,-20.56666667,30.0,2021-12-22 23:00:00+00:00,-147.62,-18.461,POINT (-20.56666667 -75.58333333),270.22918701171875,0.00023214022803585976
-75.58333333,-20.56666667,30.0,2021-12-28 23:00:00+00:00,-124.24,-15.928,POINT (-20.56666667 -75.58333333),262.45831298828125,1.7881393432617188e-07
-75.58333333,-20.56666667,30.0,2022-01-09 23:00:00+00:00,-101.43,-13.642,POINT (-20.56666667 -75.58333333),267.38543701171875,2.5331974029541016e-05
-75.58333333,-20.56666667,30.0,2022-02-02 23:00:00+00:00,-86.71,-12.318,POINT (-20.56666667 -75.58333333),268.0416564941406,0.00012987852096557617
-75.58,-20.57,30.0,1999-12-31 23:00:00+00:00,-156.4,-20.75,POINT (-20.57 -75.58),270.13543701171875,0.00034072002745233476
-65.25,-64.27,10.0,1999-12-31 23:00:00+00:00,-81.7,-10.42,POINT (-64.27 -65.25),271.96875,1.2000402421108447e-05
-65.07944444,-63.9775,20.0,1965-10-14 22:00:00+00:00,-69.3,-10.6,POINT (-63.9775 -65.07944444),271.42706298828125,0.0004387895460240543
-65.07944444,-63.9775,20.0,1966-01-14 23:00:00+00:00,-58.7,-7.0,POINT (-63.9775 -65.07944444),272.63543701171875,1.1801719665527344e-05
-65.07944444,-63.9775,20.0,1966-02-14 23:00:00+00:00,-65.3,-8.4,POINT (-63.9775 -65.07944444),273.5729064941406,3.1570591090712696e-05
-65.07944444,-63.9775,20.0,1966-03-14 23:00:00+00:00,-56.5,-7.3,POINT (-63.9775 -65.07944444),270.54168701171875,0.00020007291459478438
-65.07944444,-63.9775,20.0,1966-04-14 22:00:00+00:00,-62.6,-6.6,POINT (-63.9775 -65.07944444),262.7916564941406,8.797646296443418e-05
-65.07944444,-63.9775,20.0,1966-05-14 22:00:00+00:00,-51.8,-5.2,POINT (-63.9775 -65.07944444),261.7083435058594,1.7086664456655853e-06
-65.07944444,-63.9775,20.0,1966-06-14 22:00:00+00:00,-88.4,-10.4,POINT (-63.9775 -65.07944444),264.6458435058594,0.00023003420210443437
-65.07944444,-63.9775,20.0,1966-08-14 22:00:00+00:00,-98.9,-13.0,POINT (-63.9775 -65.07944444),264.47918701171875,0.0006665388937108219
-65.07944444,-63.9775,20.0,1966-09-14 22:00:00+00:00,-95.8,-12.8,POINT (-63.9775 -65.07944444),255.71353149414062,1.1940797776333056e-05
-65.07944444,-63.9775,20.0,1966-10-14 22:00:00+00:00,-79.8,-10.8,POINT (-63.9775 -65.07944444),265.75,2.4845201551215723e-05
-65.07944444,-63.9775,20.0,1966-11-14 23:00:00+00:00,-86.4,-10.3,POINT (-63.9775 -65.07944444),268.51043701171875,2.8073787689208984e-05
-65.07944444,-63.9775,20.0,1966-12-14 23:00:00+00:00,-79.8,-10.7,POINT (-63.9775 -65.07944444),271.55206298828125,2.5351842850795947e-05
-65.07944444,-63.9775,20.0,1967-01-14 23:00:00+00:00,-121.4,-15.5,POINT (-63.9775 -65.07944444),272.02081298828125,5.960464477539062e-07
-65.07944444,-63.9775,20.0,1967-02-14 23:00:00+00:00,-63.3,-8.2,POINT (-63.9775 -65.07944444),271.39581298828125,0.00017535686492919922
-65.07944444,-63.9775,20.0,1967-04-14 22:00:00+00:00,-75.8,-10.39,POINT (-63.9775 -65.07944444),272.40625,9.071826934814453e-05
-65.07944444,-63.9775,20.0,1967-05-14 22:00:00+00:00,-99.6,-14.88,POINT (-63.9775 -65.07944444),263.9583435058594,2.4080276489257812e-05
-65.07944444,-63.9775,20.0,1967-06-14 22:00:00+00:00,-79.8,-12.26,POINT (-63.9775 -65.07944444),261.34375,0.00014418363571166992
-65.07944444,-63.9775,20.0,1967-07-14 22:00:00+00:00,-91.7,-11.58,POINT (-63.9775 -65.07944444),264.77081298828125,3.653764724731445e-05
-65.07944444,-63.9775,20.0,1967-08-14 22:00:00+00:00,-81.8,-10.75,POINT (-63.9775 -65.07944444),263.0520935058594,4.092852122994373e-06
-65.07944444,-63.9775,20.0,1967-10-14 22:00:00+00:00,-89.0,-12.43,POINT (-63.9775 -65.07944444),268.36456298828125,0.00011191765952389687
-65.07944444,-63.9775,20.0,1967-11-14 23:00:00+00:00,-74.0,-7.88,POINT (-63.9775 -65.07944444),264.6875,8.608897041995078e-05
-65.07944444,-63.9775,20.0,1967-12-14 23:00:00+00:00,-51.8,-4.5,POINT (-63.9775 -65.07944444),272.82293701171875,0.00010432799172122031
-65.07944444,-63.9775,20.0,1969-01-14 23:00:00+00:00,-99.9,-11.02,POINT (-63.9775 -65.07944444),273.0520935058594,2.5828680350059585e-07
-65.07944444,-63.9775,20.0,1969-02-14 23:00:00+00:00,-63.7,-7.56,POINT (-63.9775 -65.07944444),272.69793701171875,1.4901161193847656e-07
-65.07944444,-63.9775,20.0,1969-03-14 23:00:00+00:00,-86.1,-11.76,POINT (-63.9775 -65.07944444),268.48956298828125,0.00010987122368533164
-65.07944444,-63.9775,20.0,1969-04-14 22:00:00+00:00,-73.4,-9.66,POINT (-63.9775 -65.07944444),267.65625,1.043081283569336e-05
-65.07944444,-63.9775,20.0,1969-05-14 22:00:00+00:00,-83.1,-11.86,POINT (-63.9775 -65.07944444),268.3020935058594,0.0002326369285583496
-65.07944444,-63.9775,20.0,1969-06-14 22:00:00+00:00,-115.1,-15.0,POINT (-63.9775 -65.07944444),254.55728149414062,1.911322215164546e-05
-65.07944444,-63.9775,20.0,1969-07-14 22:00:00+00:00,-106.7,-14.47,POINT (-63.9775 -65.07944444),263.6666564941406,3.655751470432733e-06
-65.07944444,-63.9775,20.0,1969-08-14 22:00:00+00:00,-107.9,-14.0,POINT (-63.9775 -65.07944444),262.40625,9.775161743164062e-06
-65.07944444,-63.9775,20.0,1969-09-14 22:00:00+00:00,-101.2,-13.35,POINT (-63.9775 -65.07944444),272.08331298828125,0.0003390113706700504
-65.07944444,-63.9775,20.0,1969-10-14 22:00:00+00:00,-106.7,-13.29,POINT (-63.9775 -65.07944444),268.20831298828125,4.863739013671875e-05
-65.07944444,-63.9775,20.0,1969-11-14 23:00:00+00:00,-69.1,-8.42,POINT (-63.9775 -65.07944444),271.57293701171875,0.00040495392750017345
-65.07944444,-63.9775,20.0,1969-12-14 23:00:00+00:00,-64.9,-7.71,POINT (-63.9775 -65.07944444),272.66668701171875,0.00012778243399225175
-65.07944444,-63.9775,20.0,1970-01-14 23:00:00+00:00,-60.0,-7.29,POINT (-63.9775 -65.07944444),271.375,9.616216630092822e-06
-65.07944444,-63.9775,20.0,1970-02-14 23:00:00+00:00,-96.9,-12.59,POINT (-63.9775 -65.07944444),274.10418701171875,0.0004878441395703703
-65.07944444,-63.9775,20.0,1970-03-14 23:00:00+00:00,-92.2,-11.76,POINT (-63.9775 -65.07944444),272.36456298828125,0.0002200007438659668
-65.07944444,-63.9775,20.0,1970-04-14 22:00:00+00:00,-58.1,-8.22,POINT (-63.9775 -65.07944444),265.0833435058594,2.5232632197003113e-06
-65.07944444,-63.9775,20.0,1970-05-14 22:00:00+00:00,-73.7,-11.29,POINT (-63.9775 -65.07944444),266.8854064941406,1.2834867447963916e-05
-65.07944444,-63.9775,20.0,1970-06-14 22:00:00+00:00,-78.9,-11.19,POINT (-63.9775 -65.07944444),262.86456298828125,3.178914312229608e-06
-65.07944444,-63.9775,20.0,1970-07-14 22:00:00+00:00,-82.5,-11.38,POINT (-63.9775 -65.07944444),271.875,0.00020470222807489336
-65.07944444,-63.9775,20.0,1970-08-14 22:00:00+00:00,-94.4,-13.56,POINT (-63.9775 -65.07944444),258.3125,2.453724664519541e-05
-65.07944444,-63.9775,20.0,1970-09-14 22:00:00+00:00,-47.5,-6.2,POINT (-63.9775 -65.07944444),266.33331298828125,2.171595951949712e-05
-65.07944444,-63.9775,20.0,1970-10-14 22:00:00+00:00,-65.4,-8.59,POINT (-63.9775 -65.07944444),270.71875,0.000230650111916475
-65.07944444,-63.9775,20.0,1970-11-14 23:00:00+00:00,-55.5,-7.09,POINT (-63.9775 -65.07944444),271.4791564941406,2.942482751677744e-05
-65.07944444,-63.9775,20.0,1970-12-14 23:00:00+00:00,-65.0,-8.47,POINT (-63.9775 -65.07944444),271.58331298828125,3.2206375180976465e-05
-65.07944444,-63.9775,20.0,1971-02-14 23:00:00+00:00,-60.9,-7.35,POINT (-63.9775 -65.07944444),272.1770935058594,5.106131538923364e-06
-65.07944444,-63.9775,20.0,1971-03-14 23:00:00+00:00,-81.9,-9.98,POINT (-63.9775 -65.07944444),272.3125,0.0001955628249561414
-65.07944444,-63.9775,20.0,1971-04-14 22:00:00+00:00,-76.9,-9.02,POINT (-63.9775 -65.07944444),271.34375,0.0001933276653289795
-65.07944444,-63.9775,20.0,1971-05-14 22:00:00+00:00,-106.9,-13.86,POINT (-63.9775 -65.07944444),267.20831298828125,1.4086564078752417e-05
-65.07944444,-63.9775,20.0,1971-06-14 22:00:00+00:00,-83.6,-10.56,POINT (-63.9775 -65.07944444),266.26043701171875,4.192193500784924e-06
-65.07944444,-63.9775,20.0,1971-07-14 22:00:00+00:00,-73.7,-9.15,POINT (-63.9775 -65.07944444),262.3541564941406,8.630751835880801e-05
-65.07944444,-63.9775,20.0,1971-08-14 22:00:00+00:00,-63.9,-7.81,POINT (-63.9775 -65.07944444),261.9479064941406,2.915660479629878e-05
-65.07944444,-63.9775,20.0,1971-09-14 22:00:00+00:00,-70.1,-8.58,POINT (-63.9775 -65.07944444),264.5104064941406,9.864568710327148e-06
-65.07944444,-63.9775,20.0,1971-10-14 22:00:00+00:00,-77.7,-8.76,POINT (-63.9775 -65.07944444),271.6354064941406,0.0004345377383287996
-65.07944444,-63.9775,20.0,1971-11-14 23:00:00+00:00,-61.0,-6.66,POINT (-63.9775 -65.07944444),273.1145935058594,0.0002091328497044742
-65.07944444,-63.9775,20.0,1971-12-14 23:00:00+00:00,-38.6,-3.13,POINT (-63.9775 -65.07944444),270.9375,5.6624407989147585e-06
-65.07944444,-63.9775,20.0,1972-03-14 23:00:00+00:00,-79.1,-10.43,POINT (-63.9775 -65.07944444),270.9166564941406,7.092953455867246e-05
-65.07944444,-63.9775,20.0,1972-04-14 22:00:00+00:00,-72.6,-9.76,POINT (-63.9775 -65.07944444),268.5520935058594,0.0
-65.07944444,-63.9775,20.0,1972-05-14 22:00:00+00:00,-91.1,-12.21,POINT (-63.9775 -65.07944444),264.61456298828125,1.5497207641601562e-05
-65.07944444,-63.9775,20.0,1972-06-14 22:00:00+00:00,-103.5,-13.86,POINT (-63.9775 -65.07944444),268.97918701171875,1.5914440155029297e-05
-65.07944444,-63.9775,20.0,1972-07-14 22:00:00+00:00,-73.7,-9.85,POINT (-63.9775 -65.07944444),262.15625,2.179543298552744e-05
-65.07944444,-63.9775,20.0,1972-08-14 22:00:00+00:00,-101.9,-14.33,POINT (-63.9775 -65.07944444),271.78125,0.0001072684972314164
-65.07944444,-63.9775,20.0,1972-09-14 22:00:00+00:00,-88.8,-11.2,POINT (-63.9775 -65.07944444),268.07293701171875,0.00023821991635486484
-65.07944444,-63.9775,20.0,1972-10-14 22:00:00+00:00,-140.1,-17.69,POINT (-63.9775 -65.07944444),273.58331298828125,9.294351184507832e-05
-65.07944444,-63.9775,20.0,1972-11-14 23:00:00+00:00,-86.5,-10.37,POINT (-63.9775 -65.07944444),270.82293701171875,0.0001177390367956832
-65.07944444,-63.9775,20.0,1972-12-14 23:00:00+00:00,-48.9,-7.67,POINT (-63.9775 -65.07944444),273.13543701171875,0.000126967832329683
-65.07944444,-63.9775,20.0,1973-01-14 23:00:00+00:00,-49.4,-6.29,POINT (-63.9775 -65.07944444),272.10418701171875,3.774960930513771e-07
-65.07944444,-63.9775,20.0,1973-02-14 23:00:00+00:00,-80.0,-9.57,POINT (-63.9775 -65.07944444),271.91668701171875,0.00015137593436520547
-65.07944444,-63.9775,20.0,1973-03-14 23:00:00+00:00,-88.3,-11.32,POINT (-63.9775 -65.07944444),269.34375,9.183089423459023e-05
-65.07944444,-63.9775,20.0,1973-04-14 22:00:00+00:00,-89.5,-11.94,POINT (-63.9775 -65.07944444),269.72918701171875,1.768271090440976e-06
-65.07944444,-63.9775,20.0,1973-05-14 22:00:00+00:00,-127.3,-16.29,POINT (-63.9775 -65.07944444),267.34375,4.5498210965888575e-05
-65.07944444,-63.9775,20.0,1973-06-14 22:00:00+00:00,-91.6,-12.02,POINT (-63.9775 -65.07944444),262.6041564941406,9.993712410505395e-06
-65.07944444,-63.9775,20.0,1973-07-14 22:00:00+00:00,-84.7,-11.35,POINT (-63.9775 -65.07944444),261.70831298828125,0.00010824202763615176
-65.07944444,-63.9775,20.0,1973-08-14 22:00:00+00:00,-82.4,-10.08,POINT (-63.9775 -65.07944444),269.88543701171875,0.0003274679183959961
-65.07944444,-63.9775,20.0,1973-09-14 22:00:00+00:00,-102.8,-12.34,POINT (-63.9775 -65.07944444),259.80206298828125,1.7364820450893603e-05
-65.07944444,-63.9775,20.0,1973-10-14 22:00:00+00:00,-72.2,-9.3,POINT (-63.9775 -65.07944444),270.41668701171875,0.000397006660932675
-65.07944444,-63.9775,20.0,1973-11-14 23:00:00+00:00,-86.3,-10.27,POINT (-63.9775 -65.07944444),273.5,0.00047612193156965077
-65.07944444,-63.9775,20.0,1973-12-14 23:00:00+00:00,-90.7,-11.37,POINT (-63.9775 -65.07944444),272.08331298828125,1.351038554275874e-05
-65.07944444,-63.9775,20.0,1974-01-14 23:00:00+00:00,-61.2,-4.33,POINT (-63.9775 -65.07944444),273.40625,1.583496850798838e-05
-65.07944444,-63.9775,20.0,1974-02-14 23:00:00+00:00,-46.9,-5.42,POINT (-63.9775 -65.07944444),274.39581298828125,8.797644841251895e-05
-65.07944444,-63.9775,20.0,1974-03-14 23:00:00+00:00,-78.1,-8.45,POINT (-63.9775 -65.07944444),272.7604064941406,1.1920928955078125e-07
-65.07944444,-63.9775,20.0,1974-04-14 22:00:00+00:00,-146.2,-18.0,POINT (-63.9775 -65.07944444),270.3125,2.6206176698906347e-05
-65.07944444,-63.9775,20.0,1974-05-14 22:00:00+00:00,-47.8,-6.38,POINT (-63.9775 -65.07944444),267.5,0.00012302398681640625
-65.07944444,-63.9775,20.0,1974-06-14 22:00:00+00:00,-86.8,-11.64,POINT (-63.9775 -65.07944444),269.34375,6.159146778372815e-06
-65.07944444,-63.9775,20.0,1974-07-14 22:00:00+00:00,-77.7,-9.88,POINT (-63.9775 -65.07944444),265.71875,0.0001922150404425338
-65.07944444,-63.9775,20.0,1974-08-14 22:00:00+00:00,-80.4,-10.62,POINT (-63.9775 -65.07944444),262.9479064941406,5.284945018502185e-06
-65.07944444,-63.9775,20.0,1974-09-14 22:00:00+00:00,-86.9,-11.33,POINT (-63.9775 -65.07944444),264.28125,5.799531936645508e-05
-65.07944444,-63.9775,20.0,1974-10-14 22:00:00+00:00,-80.3,-9.64,POINT (-63.9775 -65.07944444),267.11456298828125,0.00015153488493524492
-65.07944444,-63.9775,20.0,1974-11-14 23:00:00+00:00,-78.0,-8.69,POINT (-63.9775 -65.07944444),274.3125,2.9355287551879883e-05
-65.07944444,-63.9775,20.0,1974-12-14 23:00:00+00:00,-56.2,-6.67,POINT (-63.9775 -65.07944444),275.17706298828125,7.291635029105237e-06
-65.07944444,-63.9775,20.0,1975-01-14 23:00:00+00:00,-94.3,-10.99,POINT (-63.9775 -65.07944444),272.96875,0.0
-65.07944444,-63.9775,20.0,1975-02-14 23:00:00+00:00,-69.6,-7.62,POINT (-63.9775 -65.07944444),273.44793701171875,3.4173328913311707e-06
-65.07944444,-63.9775,20.0,1975-03-14 23:00:00+00:00,-67.1,-8.34,POINT (-63.9775 -65.07944444),271.0,0.00042160353041253984
-65.07944444,-63.9775,20.0,1975-04-14 22:00:00+00:00,-55.2,-6.59,POINT (-63.9775 -65.07944444),269.0104064941406,0.0001483162195654586
-65.07944444,-63.9775,20.0,1975-05-14 22:00:00+00:00,-79.8,-10.53,POINT (-63.9775 -65.07944444),268.8125,6.182988727232441e-05
-65.07944444,-63.9775,20.0,1975-07-14 22:00:00+00:00,-161.6,-20.51,POINT (-63.9775 -65.07944444),256.5625,1.0768572792585474e-05
-65.07944444,-63.9775,20.0,1975-09-14 22:00:00+00:00,-95.3,-11.73,POINT (-63.9775 -65.07944444),264.27081298828125,3.1451381801161915e-05
-65.07944444,-63.9775,20.0,1975-10-14 22:00:00+00:00,-70.3,-7.45,POINT (-63.9775 -65.07944444),269.5416564941406,0.00038433074951171875
-65.07944444,-63.9775,20.0,1975-11-14 23:00:00+00:00,-105.0,-12.32,POINT (-63.9775 -65.07944444),270.1979064941406,3.9656955777900293e-05
-65.07944444,-63.9775,20.0,1975-12-14 23:00:00+00:00,-108.1,-12.11,POINT (-63.9775 -65.07944444),274.79168701171875,0.0002870758471544832
-65.07944444,-63.9775,20.0,1976-01-14 23:00:00+00:00,-91.0,-12.0,POINT (-63.9775 -65.07944444),273.89581298828125,1.9868215517249155e-08
-65.07944444,-63.9775,20.0,1976-02-14 23:00:00+00:00,-73.2,-8.82,POINT (-63.9775 -65.07944444),273.6458435058594,1.88450012501562e-05
-65.07944444,-63.9775,20.0,1976-03-14 23:00:00+00:00,-64.3,-8.45,POINT (-63.9775 -65.07944444),272.5,5.7439010561211035e-05
-65.07944444,-63.9775,20.0,1976-04-14 22:00:00+00:00,-85.7,-10.87,POINT (-63.9775 -65.07944444),272.0625,0.00025841593742370605
-65.07944444,-63.9775,20.0,1976-05-14 22:00:00+00:00,-118.8,-15.76,POINT (-63.9775 -65.07944444),270.78125,0.00019840398454107344
-65.07944444,-63.9775,20.0,1976-06-14 22:00:00+00:00,-76.3,-10.79,POINT (-63.9775 -65.07944444),272.25,0.00031679868698120117
-65.07944444,-63.9775,20.0,1976-07-14 22:00:00+00:00,-123.6,-16.63,POINT (-63.9775 -65.07944444),259.3541564941406,0.00015189251280389726
-65.07944444,-63.9775,20.0,1976-08-14 22:00:00+00:00,-111.2,-14.73,POINT (-63.9775 -65.07944444),256.3958435058594,2.7835369110107422e-05
-65.07944444,-63.9775,20.0,1976-09-14 22:00:00+00:00,-107.9,-13.78,POINT (-63.9775 -65.07944444),270.09375,0.0002733667497523129
-65.07944444,-63.9775,20.0,1976-10-14 22:00:00+00:00,-76.4,-10.06,POINT (-63.9775 -65.07944444),272.42706298828125,0.0008484125137329102
-65.07944444,-63.9775,20.0,1976-11-14 23:00:00+00:00,-69.9,-8.79,POINT (-63.9775 -65.07944444),271.38543701171875,3.5762786865234375e-07
-65.07944444,-63.9775,20.0,1977-01-14 23:00:00+00:00,-99.2,-12.37,POINT (-63.9775 -65.07944444),275.83331298828125,0.0005547205219045281
-65.07944444,-63.9775,20.0,1977-02-14 23:00:00+00:00,-62.9,-7.61,POINT (-63.9775 -65.07944444),272.73956298828125,0.0005972584476694465
-65.07944444,-63.9775,20.0,1977-03-14 23:00:00+00:00,-56.9,-7.33,POINT (-63.9775 -65.07944444),270.1145935058594,1.2000401511613745e-05
-65.07944444,-63.9775,20.0,1977-06-14 22:00:00+00:00,-97.8,-12.41,POINT (-63.9775 -65.07944444),269.375,2.5987625122070312e-05
-65.07944444,-63.9775,20.0,1977-08-14 22:00:00+00:00,-117.4,-15.34,POINT (-63.9775 -65.07944444),267.8854064941406,0.0002447962760925293
-65.07944444,-63.9775,20.0,1977-09-14 22:00:00+00:00,-117.0,-15.32,POINT (-63.9775 -65.07944444),259.6354064941406,3.592173015931621e-05
-65.07944444,-63.9775,20.0,1977-10-14 22:00:00+00:00,-90.8,-11.17,POINT (-63.9775 -65.07944444),268.14581298828125,0.0006003975868225098
-65.07944444,-63.9775,20.0,1977-11-14 23:00:00+00:00,-88.1,-11.13,POINT (-63.9775 -65.07944444),268.85418701171875,8.046626317081973e-05
-65.07944444,-63.9775,20.0,1977-12-14 23:00:00+00:00,-78.1,-9.87,POINT (-63.9775 -65.07944444),273.51043701171875,0.0002147356717614457
-65.07944444,-63.9775,20.0,1978-01-14 23:00:00+00:00,-58.7,-8.31,POINT (-63.9775 -65.07944444),273.89581298828125,0.0002654393611010164
-65.07944444,-63.9775,20.0,1978-02-14 23:00:00+00:00,-64.3,-8.11,POINT (-63.9775 -65.07944444),272.625,4.1484832763671875e-05
-65.07944444,-63.9775,20.0,1978-03-14 23:00:00+00:00,-72.6,-9.59,POINT (-63.9775 -65.07944444),269.9375,0.00028475126600824296
-65.07944444,-63.9775,20.0,1978-04-14 22:00:00+00:00,-80.2,-10.74,POINT (-63.9775 -65.07944444),268.44793701171875,4.073977470397949e-05
-65.07944444,-63.9775,20.0,1978-05-14 22:00:00+00:00,-85.7,-11.9,POINT (-63.9775 -65.07944444),269.33331298828125,3.3487875043647364e-05
