Date,Amount(mm),d18O,d2H,Location,Type,Lat,Lon
2021-08-18,27.0,-10.77833944,-75.07737616,Krycklan,Precipitation,64.233333,19.766667
2021-08-19,3.2,-11.81936346,-81.8517772,Krycklan,Precipitation,64.233333,19.766667
2021-08-20,2.9,-14.71715547,-109.4059569,Krycklan,Precipitation,64.233333,19.766667
2021-08-23,4.4,-14.78794833,-117.1377228,Krycklan,Precipitation,64.233333,19.766667
2021-08-24,0.4,-8.712518408,-73.39858937,Krycklan,Precipitation,64.233333,19.766667
2021-08-26,35.2,-16.5669743,-120.2853203,Krycklan,Precipitation,64.233333,19.766667
2021-09-06,5.3,-12.90159955,-103.3666482,Krycklan,Precipitation,64.233333,19.766667
2021-09-07,1.1,-7.803837431,-63.80538657,Krycklan,Precipitation,64.233333,19.766667
2021-09-13,11.3,-11.21366444,-81.72065212,Krycklan,Precipitation,64.233333,19.766667
2021-09-14,0.2,-8.195865427,-61.98459078,Krycklan,Precipitation,64.233333,19.766667
2021-09-17,0.5,-12.3517028,-88.35216613,Krycklan,Precipitation,64.233333,19.766667
2021-09-20,0.7,-12.89865833,-89.99411814,Krycklan,Precipitation,64.233333,19.766667
2021-09-21,1.5,-11.08234358,-72.65311308,Krycklan,Precipitation,64.233333,19.766667
2021-09-23,17.9,-9.952566841,-68.53544155,Krycklan,Precipitation,64.233333,19.766667
2021-09-24,23.3,-12.78978125,-89.20904009,Krycklan,Precipitation,64.233333,19.766667
2021-09-27,7.8,-16.6885892,-125.0517666,Krycklan,Precipitation,64.233333,19.766667
2021-10-01,3.7,-9.617785203,-61.85920724,Krycklan,Precipitation,64.233333,19.766667
2021-10-04,10.8,-7.803259329,-50.84519656,Krycklan,Precipitation,64.233333,19.766667
2021-10-08,31.1,-11.22886009,-76.51288064,Krycklan,Precipitation,64.233333,19.766667
2021-10-11,2.1,-9.85501056,-69.10668708,Krycklan,Precipitation,64.233333,19.766667
2021-10-18,33.6,-17.13196163,-129.1330661,Krycklan,Precipitation,64.233333,19.766667
2021-10-21,24.6,-17.64919457,-129.8636559,Krycklan,Precipitation,64.233333,19.766667
2021-10-22,6.7,-19.15283452,-143.3868617,Krycklan,Precipitation,64.233333,19.766667
2021-10-25,8.2,-18.82784729,-138.8306405,Krycklan,Precipitation,64.233333,19.766667
2021-10-27,2.0,-14.05572535,-103.5939819,Krycklan,Precipitation,64.233333,19.766667
2021-10-28,4.2,-17.22495823,-129.5979342,Krycklan,Precipitation,64.233333,19.766667
2021-11-01,7.3,-10.95398849,-76.51529476,Krycklan,Precipitation,64.233333,19.766667
2021-11-03,3.9,-8.535448448,-55.32447538,Krycklan,Precipitation,64.233333,19.766667
2021-11-04,6.5,-12.63522296,-86.81398112,Krycklan,Precipitation,64.233333,19.766667
2021-11-08,5.4,-14.63821754,-101.5616215,Krycklan,Precipitation,64.233333,19.766667
2021-11-09,4.5,-22.11048862,-165.9629062,Krycklan,Precipitation,64.233333,19.766667
2021-11-12,0.9,-12.50835886,-85.61716833,Krycklan,Precipitation,64.233333,19.766667
2021-11-17,0.5,-10.71496603,-78.10407822,Krycklan,Precipitation,64.233333,19.766667
2021-11-19,3.5,-14.12559158,-99.34735694,Krycklan,Precipitation,64.233333,19.766667
2021-11-25,13.2,-19.57453195,-147.6294001,Krycklan,Precipitation,64.233333,19.766667
2021-11-26,5.3,-21.64320708,-158.2770669,Krycklan,Precipitation,64.233333,19.766667
2021-11-29,2.4,-20.17864055,-138.3331492,Krycklan,Precipitation,64.233333,19.766667
2021-12-03,2.1,-21.00648079,-143.0776904,Krycklan,Precipitation,64.233333,19.766667
2021-12-06,1.1,-18.00827234,-112.5156046,Krycklan,Precipitation,64.233333,19.766667
2021-12-09,1.3,-17.7486814,-113.2150344,Krycklan,Precipitation,64.233333,19.766667
2021-12-10,1.5,-19.07747593,-129.7918177,Krycklan,Precipitation,64.233333,19.766667
2021-12-13,8.1,-12.35493401,-81.14085726,Krycklan,Precipitation,64.233333,19.766667
2021-12-17,0.9,-11.82599469,-78.21261598,Krycklan,Precipitation,64.233333,19.766667
2021-12-20,1.4,-14.46022418,-104.9862545,Krycklan,Precipitation,64.233333,19.766667
2022-01-03,15.4,-18.51210739,-137.1240966,Krycklan,Precipitation,64.233333,19.766667
2022-01-04,1.8,-15.99757017,-116.8268282,Krycklan,Precipitation,64.233333,19.766667
2022-01-10,2.4,-15.77786023,-108.2099409,Krycklan,Precipitation,64.233333,19.766667
2022-01-14,7.5,-13.41975891,-99.86930017,Krycklan,Precipitation,64.233333,19.766667
2022-01-17,1.2,-13.99065156,-101.7405226,Krycklan,Precipitation,64.233333,19.766667
2022-01-21,1.3,-19.07366574,-145.3370422,Krycklan,Precipitation,64.233333,19.766667
2022-01-24,1.6,-12.23157482,-88.18553856,Krycklan,Precipitation,64.233333,19.766667
2022-01-27,0.6,-11.14823736,-71.13571531,Krycklan,Precipitation,64.233333,19.766667
2022-01-31,1.7,-13.87198025,-97.02517795,Krycklan,Precipitation,64.233333,19.766667
2022-02-02,1.1,-21.26301543,-155.8025727,Krycklan,Precipitation,64.233333,19.766667
2022-02-04,5.6,-21.73257763,-162.4993491,Krycklan,Precipitation,64.233333,19.766667
2022-02-07,13.7,-17.34802459,-131.0081047,Krycklan,Precipitation,64.233333,19.766667
2022-02-09,2.4,-15.28958058,-108.8992847,Krycklan,Precipitation,64.233333,19.766667
2022-02-14,2.5,-16.7079319,-124.9825738,Krycklan,Precipitation,64.233333,19.766667
2022-02-16,2.6,-18.11742838,-134.8637851,Krycklan,Precipitation,64.233333,19.766667
2022-02-17,5.2,-17.10892302,-126.6206514,Krycklan,Precipitation,64.233333,19.766667
2022-02-18,0.2,-23.14326091,-174.7770263,Krycklan,Precipitation,64.233333,19.766667
2022-02-21,0.5,-17.45563161,-129.3972318,Krycklan,Precipitation,64.233333,19.766667
2022-02-24,5.4,-16.87133307,-126.8998013,Krycklan,Precipitation,64.233333,19.766667
2022-02-25,4.2,-18.68300186,-143.0466328,Krycklan,Precipitation,64.233333,19.766667
2022-03-02,0.1,-12.25890535,-92.79871264,Krycklan,Precipitation,64.233333,19.766667
2022-03-07,0.1,-10.37069673,-75.46783437,Krycklan,Precipitation,64.233333,19.766667
2022-03-08,1.7,-17.05922186,-129.035805,Krycklan,Precipitation,64.233333,19.766667
2022-03-10,0.3,-8.96900858,-63.08659237,Krycklan,Precipitation,64.233333,19.766667
2022-03-18,0.5,-11.40048714,-82.85260137,Krycklan,Precipitation,64.233333,19.766667
2022-03-25,3.8,-14.24682333,-108.0946843,Krycklan,Precipitation,64.233333,19.766667
2022-03-28,14.5,-19.61391003,-149.9903537,Krycklan,Precipitation,64.233333,19.766667
2022-03-29,0.2,-16.60854548,-127.7204344,Krycklan,Precipitation,64.233333,19.766667
2022-04-04,0.5,-13.87905587,-97.92696891,Krycklan,Precipitation,64.233333,19.766667
2022-04-05,1.7,-25.01155327,-186.5420445,Krycklan,Precipitation,64.233333,19.766667
2022-04-06,2.2,-26.75672207,-205.9871088,Krycklan,Precipitation,64.233333,19.766667
2022-04-07,14.0,-21.97767031,-167.3271365,Krycklan,Precipitation,64.233333,19.766667
2022-04-11,18.0,-19.2877199,-145.9956399,Krycklan,Precipitation,64.233333,19.766667
2022-04-27,0.1,-10.95819712,-90.97937334,Krycklan,Precipitation,64.233333,19.766667
2022-05-02,0.4,-8.218411641,-60.90306133,Krycklan,Precipitation,64.233333,19.766667
2022-05-03,0.3,-10.04317084,-80.72438178,Krycklan,Precipitation,64.233333,19.766667
2022-05-11,3.8,-8.64979467,-64.24820216,Krycklan,Precipitation,64.233333,19.766667
2022-05-13,7.0,-11.43439679,-88.45425971,Krycklan,Precipitation,64.233333,19.766667
2022-05-16,0.1,-10.52773868,-93.35652315,Krycklan,Precipitation,64.233333,19.766667
2022-05-19,0.1,-1.828133324,-52.00071216,Krycklan,Precipitation,64.233333,19.766667
2022-05-30,9.4,-9.89605545,-74.56439685,Krycklan,Precipitation,64.233333,19.766667
2022-06-01,7.2,-11.18536548,-81.65126609,Krycklan,Precipitation,64.233333,19.766667
2022-06-02,1.9,-10.60335745,-76.68995189,Krycklan,Precipitation,64.233333,19.766667
2022-06-03,4.2,-10.78453313,-78.96272879,Krycklan,Precipitation,64.233333,19.766667
2022-06-07,7.1,-12.70487126,-110.8014259,Krycklan,Precipitation,64.233333,19.766667
2022-06-09,8.6,-7.566330585,-53.18999551,Krycklan,Precipitation,64.233333,19.766667
2022-06-13,2.9,-4.682903955,-41.84912999,Krycklan,Precipitation,64.233333,19.766667
2022-06-20,48.9,-16.74450096,-126.7912252,Krycklan,Precipitation,64.233333,19.766667
2022-06-22,0.4,-5.694004989,-62.47597241,Krycklan,Precipitation,64.233333,19.766667
2022-06-23,3.5,-11.17930959,-85.74790082,Krycklan,Precipitation,64.233333,19.766667
2022-07-05,27.3,-10.99007854,-75.03008958,Krycklan,Precipitation,64.233333,19.766667
2022-07-07,2.3,-10.52089266,-80.16764128,Krycklan,Precipitation,64.233333,19.766667
2022-07-11,28.6,-12.63734337,-95.53251107,Krycklan,Precipitation,64.233333,19.766667
2022-07-14,15.5,-10.81234681,-76.07807767,Krycklan,Precipitation,64.233333,19.766667
2022-07-15,10.0,-10.71116149,-74.40879028,Krycklan,Precipitation,64.233333,19.766667
2022-07-18,8.6,-11.43947188,-86.93581802,Krycklan,Precipitation,64.233333,19.766667
2022-07-22,0.4,-3.714710256,-32.86113674,Krycklan,Precipitation,64.233333,19.766667
2022-07-25,0.6,-7.30399558,-50.94429772,Krycklan,Precipitation,64.233333,19.766667
2022-07-26,5.9,-8.511993007,-61.45278247,Krycklan,Precipitation,64.233333,19.766667
2022-07-27,2.1,-13.43956616,-101.3413265,Krycklan,Precipitation,64.233333,19.766667
2022-07-29,0.9,-7.623484595,-65.45157472,Krycklan,Precipitation,64.233333,19.766667
2022-08-01,0.2,-7.076182436,-55.24810612,Krycklan,Precipitation,64.233333,19.766667
2022-08-02,9.5,-13.52789718,-94.98180412,Krycklan,Precipitation,64.233333,19.766667
2022-08-08,21.2,-10.84670022,-81.728065,Krycklan,Precipitation,64.233333,19.766667
2022-08-12,4.5,-5.622791987,-52.30724796,Krycklan,Precipitation,64.233333,19.766667
2022-08-15,4.2,-7.494728345,-57.50284837,Krycklan,Precipitation,64.233333,19.766667
2022-08-18,6.4,-8.649689284,-59.01552079,Krycklan,Precipitation,64.233333,19.766667
2022-08-22,17.1,-6.301573966,-43.09912803,Krycklan,Precipitation,64.233333,19.766667
2022-08-29,1.6,-5.958276735,-41.75031145,Krycklan,Precipitation,64.233333,19.766667
2022-09-02,0.9,-8.828535691,-73.18904341,Krycklan,Precipitation,64.233333,19.766667
2022-09-13,1.2,-8.53751105,-57.14122902,Krycklan,Precipitation,64.233333,19.766667
2022-09-14,5.2,-13.24532148,-91.84013439,Krycklan,Precipitation,64.233333,19.766667
2022-09-15,10.0,-12.59874453,-87.57289342,Krycklan,Precipitation,64.233333,19.766667
2022-09-16,9.7,-14.15235063,-101.1720122,Krycklan,Precipitation,64.233333,19.766667
2022-09-19,29.8,-13.18571276,-94.95268732,Krycklan,Precipitation,64.233333,19.766667
2022-09-20,0.3,-10.99172723,-78.69608504,Krycklan,Precipitation,64.233333,19.766667
2022-09-26,8.5,-7.67173177,-48.31529406,Krycklan,Precipitation,64.233333,19.766667
2022-09-30,0.4,-11.06060926,-78.55401239,Krycklan,Precipitation,64.233333,19.766667
2022-10-03,0.2,-9.454883267,-61.74695991,Krycklan,Precipitation,64.233333,19.766667
2022-10-05,12.5,-14.57375237,-105.9709607,Krycklan,Precipitation,64.233333,19.766667
2022-10-06,8.6,-10.10317446,-74.15150343,Krycklan,Precipitation,64.233333,19.766667
2022-10-10,6.7,-10.762303,-81.67767668,Krycklan,Precipitation,64.233333,19.766667
2022-10-11,3.4,-9.19723675,-61.29549549,Krycklan,Precipitation,64.233333,19.766667
2022-10-17,10.7,-12.09692407,-86.3658136,Krycklan,Precipitation,64.233333,19.766667
2022-10-25,2.7,-10.89736164,-63.55311066,Krycklan,Precipitation,64.233333,19.766667
2022-10-26,1.4,-11.5531048,-72.98840052,Krycklan,Precipitation,64.233333,19.766667
2022-10-28,5.0,-12.21190015,-88.60149509,Krycklan,Precipitation,64.233333,19.766667
2022-10-29,0.9,-9.566260009,-67.80340313,Krycklan,Precipitation,64.233333,19.766667
2022-11-03,4.6,-9.493214866,-65.00864836,Krycklan,Precipitation,64.233333,19.766667
2022-11-07,5.7,-11.95578301,-79.9962359,Krycklan,Precipitation,64.233333,19.766667
2022-11-10,1.7,-15.26248159,-107.6871782,Krycklan,Precipitation,64.233333,19.766667
2022-11-15,5.2,-11.02589163,-80.50549786,Krycklan,Precipitation,64.233333,19.766667
2022-11-24,1.2,-13.51903337,-89.5821835,Krycklan,Precipitation,64.233333,19.766667
2022-11-28,2.0,-12.02652611,-78.81041103,Krycklan,Precipitation,64.233333,19.766667
2022-11-29,0.9,-12.24708599,-79.8178939,Krycklan,Precipitation,64.233333,19.766667
2022-11-30,1.2,-12.65639662,-86.3600204,Krycklan,Precipitation,64.233333,19.766667
2022-12-01,0.7,-17.96352845,-126.1648626,Krycklan,Precipitation,64.233333,19.766667
2022-12-05,1.5,-17.10842294,-121.4707628,Krycklan,Precipitation,64.233333,19.766667
2022-12-09,7.1,-22.97212303,-164.0336762,Krycklan,Precipitation,64.233333,19.766667
2022-12-12,14.8,-23.0254413,-162.6267212,Krycklan,Precipitation,64.233333,19.766667
2022-12-14,2.1,-28.18383316,-206.5365864,Krycklan,Precipitation,64.233333,19.766667
2022-12-19,1.5,-16.92784763,-111.4148213,Krycklan,Precipitation,64.233333,19.766667
2022-12-21,9.6,-16.27640386,-118.9262553,Krycklan,Precipitation,64.233333,19.766667
2022-12-27,4.0,-13.19246672,-89.75370481,Krycklan,Precipitation,64.233333,19.766667
2022-12-29,5.2,-23.25983309,-174.4136449,Krycklan,Precipitation,64.233333,19.766667
2016-06-21,,-11.59,-83.56,Pallas,Rainfall,67.98713,24.24374
2016-07-05,,-9.4,-64.38,Pallas,Rainfall,67.98713,24.24374
2016-07-19,,-9.89,-68.71,Pallas,Rainfall,67.98713,24.24374
2016-08-02,,-10.96,-77.22,Pallas,Rainfall,67.98713,24.24374
2016-08-15,,-13.67,-98.09,Pallas,Rainfall,67.98713,24.24374
2016-08-17,,-14.55,-106.55,Pallas,Rainfall,67.98713,24.24374
2016-08-30,,-14.42,-103.89,Pallas,Rainfall,67.98713,24.24374
2016-09-13,,-11.66,-85.59,Pallas,Rainfall,67.98713,24.24374
2016-10-04,,-12.49,-88.71,Pallas,Rainfall,67.98713,24.24374
2017-07-04,,-12.5,-94.6,Pallas,Rainfall,67.98713,24.24374
2017-07-18,,-13.1,-93.3,Pallas,Rainfall,67.98713,24.24374
2017-08-01,,-11.1,-82.5,Pallas,Rainfall,67.98713,24.24374
2017-08-10,,-11.7,-87.9,Pallas,Rainfall,67.98713,24.24374
2017-08-16,,-8.96,-66.3,Pallas,Rainfall,67.98713,24.24374
2017-09-12,,-12.83,-93.77,Pallas,Rainfall,67.98713,24.24374
2017-10-11,,-15.98,-117.17,Pallas,Rainfall,67.98713,24.24374
2017-11-02,,-20.3,-151.1,Pallas,Snowfall,67.98713,24.24374
2017-12-08,,-19.7,-143.7,Pallas,Snowfall,67.98713,24.24374
2017-12-09,,-22.3,-168.3,Pallas,Snowfall,67.98713,24.24374
2018-01-20,,-23.7,-179.5,Pallas,Snowfall,67.98713,24.24374
2018-02-03,,-14.1,-102.5,Pallas,Snowfall,67.98713,24.24374
2018-02-23,,-14.1,-90.7,Pallas,Snowfall,67.98713,24.24374
2018-02-28,,-16.5,-110.9,Pallas,Snowfall,67.98713,24.24374
2018-03-09,,-20.4,-147.1,Pallas,Snowfall,67.98713,24.24374
2018-03-11,,-22.7,-169.0,Pallas,Snowfall,67.98713,24.24374
2018-03-21,,-16.8,-120.1,Pallas,Snowfall,67.98713,24.24374
2018-04-06,,-22.95,-179.29,Pallas,Snowfall,67.98713,24.24374
2018-04-09,,-17.4,-125.37,Pallas,Snowfall,67.98713,24.24374
2018-06-18,,-7.3,-60.2,Pallas,Rainfall,67.98713,24.24374
2018-06-19,,-9.82,-71.74,Pallas,Rainfall,67.98713,24.24374
2018-06-20,,-13.7,-107.42,Pallas,Rainfall,67.98713,24.24374
2018-06-25,,-15.4,-119.01,Pallas,Rainfall,67.98713,24.24374
2018-07-04,,-8.48,-64.28,Pallas,Rainfall,67.98713,24.24374
2018-08-01,,-7.43,-57.22,Pallas,Rainfall,67.98713,24.24374
2018-08-03,,-8.36,-53.2,Pallas,Rainfall,67.98713,24.24374
2018-08-07,,-9.12,-61.26,Pallas,Rainfall,67.98713,24.24374
2018-10-05,,-24.41,-183.95,Pallas,Snowfall,67.98713,24.24374
2018-12-17,,-19.39,-145.11,Pallas,Snowfall,67.98713,24.24374
2018-12-17,,-18.85,-139.28,Pallas,Snowfall,67.98713,24.24374
2018-12-20,,-18.3,-131.22,Pallas,Snowfall,67.98713,24.24374
2018-12-21,,-22.11,-165.4,Pallas,Snowfall,67.98713,24.24374
2019-01-03,,-18.79,-143.4,Pallas,Snowfall,67.98713,24.24374
2019-01-03,,-19.85,-149.39,Pallas,Snowfall,67.98713,24.24374
2019-01-11,,-12.4,-83.12,Pallas,Snowfall,67.98713,24.24374
2019-01-14,,-29.63,-227.59,Pallas,Snowfall,67.98713,24.24374
2019-01-15,,-22.88,-172.57,Pallas,Snowfall,67.98713,24.24374
2019-01-17,,-23.34,-177.73,Pallas,Snowfall,67.98713,24.24374
2019-01-22,,-28.93,-218.4,Pallas,Snowfall,67.98713,24.24374
2019-01-25,,-22.84,-157.99,Pallas,Snowfall,67.98713,24.24374
2019-01-31,,-25.11,-190.55,Pallas,Snowfall,67.98713,24.24374
2019-02-11,,-24.57,-182.42,Pallas,Snowfall,67.98713,24.24374
2019-02-15,,-17.51,-135.13,Pallas,Snowfall,67.98713,24.24374
2019-02-18,,-15.13,-113.31,Pallas,Snowfall,67.98713,24.24374
2019-05-03,,-17.48,-130.4,Pallas,Rainfall,67.98713,24.24374
2019-05-08,,-20.39,-151.65,Pallas,Rainfall,67.98713,24.24374
2019-05-09,,-16.02,-131.64,Pallas,Rainfall,67.98713,24.24374
2019-05-12,,-8.86,-60.05,Pallas,Rainfall,67.98713,24.24374
2019-05-12,,-17.0,-123.83,Pallas,Rainfall,67.98713,24.24374
2019-05-13,,-10.03,-70.31,Pallas,Rainfall,67.98713,24.24374
2019-05-13,,-11.09,-80.08,Pallas,Rainfall,67.98713,24.24374
2019-05-14,,-10.2,-74.14,Pallas,Rainfall,67.98713,24.24374
2019-05-27,,-10.58,-79.99,Pallas,Rainfall,67.98713,24.24374
2019-07-19,,-17.17,-132.11,Pallas,Rainfall,67.98713,24.24374
2019-07-21,,-10.21,-70.58,Pallas,Rainfall,67.98713,24.24374
2019-09-03,,-9.62,-65.35,Pallas,Rainfall,67.98713,24.24374
2019-09-06,,-12.91,-93.1,Pallas,Rainfall,67.98713,24.24374
2019-09-10,,-7.94,-56.7,Pallas,Snowfall,67.98713,24.24374
2019-09-13,,-12.85,-92.92,Pallas,Rainfall,67.98713,24.24374
2019-09-16,,-11.62,-87.73,Pallas,Rainfall,67.98713,24.24374
2019-09-17,,-11.77,-81.71,Pallas,Rainfall,67.98713,24.24374
2019-09-20,,-12.95,-88.95,Pallas,Rainfall,67.98713,24.24374
2019-09-24,,-11.66,-81.65,Pallas,Snowfall,67.98713,24.24374
2019-09-25,,-7.89,-54.34,Pallas,Rainfall,67.98713,24.24374
2019-09-30,,-18.6,-136.84,Pallas,Snowfall,67.98713,24.24374
2019-09-30,,-12.91,-91.98,Pallas,Rainfall,67.98713,24.24374
2019-10-01,,-16.32,-120.11,Pallas,Rainfall,67.98713,24.24374
2019-10-02,,-12.52,-90.87,Pallas,Rainfall,67.98713,24.24374
2019-10-08,,-16.85,-123.96,Pallas,Snowfall,67.98713,24.24374
2019-10-08,,-8.38,-54.49,Pallas,Rainfall,67.98713,24.24374
2019-10-09,,-10.32,-68.95,Pallas,Rainfall,67.98713,24.24374
2019-10-10,,-9.29,-59.65,Pallas,Rainfall,67.98713,24.24374
2019-10-15,,-13.09,-88.41,Pallas,Rainfall,67.98713,24.24374
2019-10-21,,-15.48,-109.6,Pallas,Rainfall,67.98713,24.24374
2019-10-23,,-18.15,-133.52,Pallas,Snowfall,67.98713,24.24374
2019-10-25,,-20.7,-155.12,Pallas,Snowfall,67.98713,24.24374
2019-10-28,,-15.84,-114.73,Pallas,Snowfall,67.98713,24.24374
2019-11-12,,-28.44,-211.4,Pallas,Snowfall,67.98713,24.24374
2019-12-04,,-22.82,-174.6,Pallas,Snowfall,67.98713,24.24374
2019-12-04,,-22.03,-171.06,Pallas,Snowfall,67.98713,24.24374
2019-12-09,,-12.96,-90.15,Pallas,Snowfall,67.98713,24.24374
2019-12-12,,-20.39,-152.51,Pallas,Snowfall,67.98713,24.24374
2019-12-13,,-12.77,-94.61,Pallas,Snowfall,67.98713,24.24374
2019-12-13,,-22.8,-176.1,Pallas,Snowfall,67.98713,24.24374
2019-12-16,,-18.08,-131.02,Pallas,Snowfall,67.98713,24.24374
2019-12-16,,-24.11,-179.47,Pallas,Snowfall,67.98713,24.24374
2019-12-17,,-23.49,-173.23,Pallas,Snowfall,67.98713,24.24374
2019-12-17,,-30.62,-233.84,Pallas,Snowfall,67.98713,24.24374
2019-12-18,,-24.37,-181.47,Pallas,Snowfall,67.98713,24.24374
2019-12-18,,-25.59,-194.75,Pallas,Snowfall,67.98713,24.24374
2019-12-23,,-18.19,-134.02,Pallas,Snowfall,67.98713,24.24374
2019-12-23,,-17.63,-129.96,Pallas,Snowfall,67.98713,24.24374
2019-12-30,,-21.74,-167.65,Pallas,Snowfall,67.98713,24.24374
2019-12-31,,-20.75,-159.41,Pallas,Snowfall,67.98713,24.24374
2020-01-02,,-20.3,-154.82,Pallas,Snowfall,67.98713,24.24374
2020-01-07,,-15.8,-117.87,Pallas,Snowfall,67.98713,24.24374
2020-01-08,,-16.5,-126.18,Pallas,Snowfall,67.98713,24.24374
2020-01-09,,-15.91,-124.78,Pallas,Snowfall,67.98713,24.24374
2020-01-13,,-23.76,-186.96,Pallas,Snowfall,67.98713,24.24374
2020-01-15,,-19.7,-150.55,Pallas,Snowfall,67.98713,24.24374
2020-01-16,,-17.36,-129.02,Pallas,Snowfall,67.98713,24.24374
2020-01-17,,-16.77,-122.69,Pallas,Snowfall,67.98713,24.24374
2020-01-20,,-19.35,-146.29,Pallas,Snowfall,67.98713,24.24374
2020-01-20,,-17.45,-132.7,Pallas,Snowfall,67.98713,24.24374
2020-01-21,,-17.25,-135.29,Pallas,Snowfall,67.98713,24.24374
2020-01-24,,-19.32,-147.64,Pallas,Snowfall,67.98713,24.24374
2020-01-27,,-13.57,-82.63,Pallas,Snowfall,67.98713,24.24374
2020-01-28,,-19.94,-139.41,Pallas,Snowfall,67.98713,24.24374
2020-01-29,,-19.02,-139.52,Pallas,Snowfall,67.98713,24.24374
2020-01-30,,-18.14,-131.86,Pallas,Snowfall,67.98713,24.24374
2020-01-31,,-18.53,-135.5,Pallas,Snowfall,67.98713,24.24374
2020-01-31,,-19.54,-144.93,Pallas,Snowfall,67.98713,24.24374
2020-02-03,,-21.02,-159.52,Pallas,Snowfall,67.98713,24.24374
2020-02-07,,-16.87,-129.32,Pallas,Snowfall,67.98713,24.24374
2020-02-10,,-19.39,-154.92,Pallas,Snowfall,67.98713,24.24374
2020-02-11,,-14.74,-117.37,Pallas,Snowfall,67.98713,24.24374
2020-02-13,,-14.08,-104.51,Pallas,Snowfall,67.98713,24.24374
2020-02-17,,-17.74,-136.36,Pallas,Snowfall,67.98713,24.24374
2020-02-19,,-17.52,-133.64,Pallas,Snowfall,67.98713,24.24374
2020-02-21,,-14.19,-105.64,Pallas,Snowfall,67.98713,24.24374
2020-02-24,,-15.36,-121.08,Pallas,Snowfall,67.98713,24.24374
2020-03-09,,-14.78,-112.55,Pallas,Snowfall,67.98713,24.24374
2020-03-11,,-10.65,-78.17,Pallas,Snowfall,67.98713,24.24374
2020-03-12,,-12.12,-91.97,Pallas,Snowfall,67.98713,24.24374
2020-03-13,,-15.55,-119.25,Pallas,Snowfall,67.98713,24.24374
2020-03-16,,-20.67,-157.43,Pallas,Snowfall,67.98713,24.24374
2020-03-18,,-15.86,-123.32,Pallas,Snowfall,67.98713,24.24374
2020-03-30,,-8.7,-76.17,Pallas,Snowfall,67.98713,24.24374
2020-04-01,,-23.87,-189.46,Pallas,Snowfall,67.98713,24.24374
2020-04-28,,-7.72,-59.94,Pallas,Snowfall,67.98713,24.24374
2020-05-04,,-8.59,-66.01,Pallas,Rainfall,67.98713,24.24374
2020-06-06,,-9.91,-73.75,Pallas,RainFall,67.98713,24.24374
2020-06-07,,-15.12,-112.02,Pallas,RainFall,67.98713,24.24374
2020-06-16,,-4.53,-50.31,Pallas,RainFall,67.98713,24.24374
2020-06-30,,-14.54,-103.89,Pallas,Rainfall,67.98713,24.24374
2020-07-02,,-14.85,-111.49,Pallas,Rainfall,67.98713,24.24374
2020-07-03,,-12.23,-107.96,Pallas,Rainfall,67.98713,24.24374
2020-07-06,,-17.27,-126.43,Pallas,Rainfall,67.98713,24.24374
2020-07-07,,-10.16,-80.53,Pallas,Rainfall,67.98713,24.24374
2020-07-08,,-15.02,-111.09,Pallas,Rainfall,67.98713,24.24374
2020-07-09,,-15.46,-118.47,Pallas,Rainfall,67.98713,24.24374
2020-07-10,,-12.99,-99.82,Pallas,Rainfall,67.98713,24.24374
2020-07-13,,-12.73,-98.56,Pallas,Rainfall,67.98713,24.24374
2020-07-15,,-9.93,-77.32,Pallas,Rainfall,67.98713,24.24374
2020-07-17,,-11.34,-93.58,Pallas,Rainfall,67.98713,24.24374
2020-07-20,,-6.05,-40.04,Pallas,RainFall,67.98713,24.24374
2020-07-21,,-7.0,-51.5,Pallas,Rainfall,67.98713,24.24374
2020-07-22,,-9.91,-69.81,Pallas,Rainfall,67.98713,24.24374
2020-07-23,,-8.69,-57.37,Pallas,Rainfall,67.98713,24.24374
2020-07-24,,-9.76,-68.78,Pallas,Rainfall,67.98713,24.24374
2020-07-27,,-13.01,-93.88,Pallas,Rainfall,67.98713,24.24374
2020-08-06,,-11.21,-89.64,Pallas,Rainfall,67.98713,24.24374
2020-08-10,,-9.46,-67.3,Pallas,Rainfall,67.98713,24.24374
2020-08-11,,-7.25,-60.73,Pallas,Rainfall,67.98713,24.24374
2020-08-17,,-8.79,-66.21,Pallas,Rainfall,67.98713,24.24374
2020-08-18,,-8.77,-70.92,Pallas,Rainfall,67.98713,24.24374
2020-08-20,,-10.73,-81.34,Pallas,Rainfall,67.98713,24.24374
2020-08-21,,-8.23,-56.92,Pallas,Rainfall,67.98713,24.24374
2020-08-24,,-8.85,-68.14,Pallas,Rainfall,67.98713,24.24374
2020-08-25,,-13.86,-106.33,Pallas,Rainfall,67.98713,24.24374
2020-08-26,,-12.56,-91.82,Pallas,Rainfall,67.98713,24.24374
2020-08-27,,-13.12,-95.98,Pallas,Rainfall,67.98713,24.24374
2020-08-28,,-8.06,-61.54,Pallas,Rainfall,67.98713,24.24374
2020-08-31,,-10.89,-71.99,Pallas,Rainfall,67.98713,24.24374
2020-09-08,,-11.07,-79.64,Pallas,Rainfall,67.98713,24.24374
2020-09-09,,-11.14,-85.37,Pallas,Rainfall,67.98713,24.24374
2020-09-10,,-9.86,-77.53,Pallas,Rainfall,67.98713,24.24374
2020-09-15,,-13.26,-96.8,Pallas,Rainfall,67.98713,24.24374
2020-09-22,,-16.49,-123.83,Pallas,Rainfall,67.98713,24.24374
