Lat,Lon,Alt,Precip,Temp,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
62.28,-114.27,205.0,10.4,-9.129583740234352,0.0,0.0,0.0,1.0,0.0,2022.0,0.9562348265919056,-21.162,-175.1,-23.991840362548828,-189.6226043701172
48.78,-123.13,178.0,0.0,19.173944091796898,0.0,0.0,1.0,0.0,0.0,2005.0,-0.680773409477016,-7.8,-60.7,-8.432612419128418,-61.01045608520508
35.13,-111.67,2137.0,34.0,17.4,0.0,0.0,0.0,1.0,0.0,1964.0,-0.6932812268869771,-5.5,-58.9,-4.4084858894348145,-33.50065994262695
74.72,-94.98,67.0,2.0,-27.70690002441404,0.0,0.0,0.0,0.0,1.0,2021.0,0.7116566222817746,-30.764,-236.2,-29.0938663482666,-231.2175750732422
45.32,-75.67,114.0,89.0,-7.6,0.0,0.0,0.0,1.0,0.0,1978.0,-0.2884824328806098,-18.0,-130.8,-14.863929748535156,-114.60892486572266
71.3,-156.78,7.0,22.0,-0.1,0.0,0.0,0.0,0.0,1.0,1969.0,-0.680773409477016,-20.16,-157.6,-14.118623733520508,-108.482177734375
41.15305556,-96.49277778,352.0,8.0,4.1,0.0,0.0,0.0,1.0,0.0,1992.0,0.9813064702716093,-8.7,-59.0,-10.593343734741211,-79.22317504882812
76.76666667,-18.66666667,12.0,6.0,3.5,0.0,0.0,0.0,0.0,1.0,1994.0,-0.680773409477016,-17.09,-135.7,-14.708995819091797,-112.98278045654297
53.32,-60.42,46.0,0.0,8.166772460937523,0.0,0.0,0.0,1.0,0.0,2004.0,0.7295575540864875,-11.86,-89.4,-12.126392364501953,-90.54357147216797
45.37,-63.27,40.0,61.0,16.9,0.0,0.0,0.0,1.0,0.0,1978.0,-0.2135209154397959,-8.9,-55.0,-8.077044486999512,-57.97285079956055
49.82,-74.97,381.1,0.0,6.153497314453148,0.0,0.0,0.0,1.0,0.0,2006.0,0.741222010848596,-11.65,-84.9,-12.450298309326172,-94.28118133544922
38.79,-27.19,70.0,152.0,14.5,0.0,0.0,1.0,0.0,0.0,1999.0,0.2386727660059501,-3.945,-20.65,-4.27095365524292,-22.78436279296875
48.78,-123.13,178.0,3.689053177367896,14.449792480468773,0.0,0.0,1.0,0.0,0.0,2002.0,-0.9587178169872964,-6.2,-42.5,-9.10235595703125,-66.67741394042969
42.29055556,-85.58444444,236.0,2.5,3.1236511230468977,0.0,0.0,0.0,1.0,0.0,1993.0,0.7909456567567772,-19.8,-114.0,-10.448619842529297,-78.2313461303711
45.32,-75.67,114.0,106.2,22.1,0.0,0.0,0.0,1.0,0.0,2005.0,-0.2135209154397959,-7.08,-50.9,-7.696043014526367,-54.617435455322266
37.77,-25.65,175.0,98.0,15.7,0.0,0.0,1.0,0.0,0.0,2012.0,0.9562348265919056,-4.38,-21.8,-4.356088161468506,-22.351829528808594
64.13,-21.93,14.0,127.4,3.5,0.0,0.0,1.0,0.0,0.0,2016.0,-0.7116566222817751,-8.67,-60.2,-7.680200576782227,-54.688411712646484
45.37,-63.27,40.0,180.0,4.7,0.0,0.0,0.0,1.0,0.0,1979.0,-0.7236440382959123,-9.3,-65.0,-9.589401245117188,-70.5401840209961
47.67,-124.48,21.0,75.0,7.071832275390648,0.0,0.0,1.0,0.0,0.0,1965.0,0.9510565162951535,-9.4,-67.6,-8.466012954711914,-61.91791915893555
33.21722222,-87.54305556,65.0,13.1,26.40548095703128,0.0,0.0,1.0,0.0,0.0,2006.0,0.3456123126707335,-1.7,1.6,-2.4966299533843994,-12.115299224853516
69.1,-105.1166667,27.0,11.0,5.4,0.0,0.0,0.0,0.0,1.0,1992.0,-0.6932812268869771,-15.93,-130.3,-17.913188934326172,-139.48048400878906
31.62,-97.22,156.0,82.0,15.3,0.0,0.0,1.0,0.0,0.0,1963.0,-0.7236440382959123,-4.2,-16.8,-4.5807647705078125,-27.066482543945312
47.67,-124.48,21.0,85.0,10.504388427734398,0.0,0.0,1.0,0.0,0.0,1965.0,0.741222010848596,-6.9,-49.0,-7.610723972320557,-54.39802932739258
50.12,-104.42,580.0,1.9305437745060767,-21.391500854492165,0.0,0.0,0.0,1.0,0.0,2009.0,0.2386727660059501,-28.81,-214.4,-24.30811309814453,-192.42095947265625
45.37,-63.27,40.0,94.0,0.0,0.0,0.0,0.0,1.0,0.0,1981.0,0.9510565162951535,-12.4,-87.0,-9.693994522094727,-72.28459930419922
45.3738,-75.6862,80.0,71.7,-5.4,0.0,0.0,0.0,1.0,0.0,2017.0,0.6994583270516471,-10.48,-79.5,-12.299261093139648,-91.20567321777344
64.13,-21.93,14.0,77.0,10.2,0.0,0.0,1.0,0.0,0.0,2002.0,-0.680773409477016,-8.83,-67.0,-7.910649299621582,-56.67452621459961
64.13,-21.93,14.0,52.1,0.9,0.0,0.0,1.0,0.0,0.0,2006.0,0.9510565162951535,-9.86,-68.16,-7.53740119934082,-53.89077377319336
37.77,-25.65,175.0,80.0,13.0,0.0,0.0,1.0,0.0,0.0,1973.0,0.9510565162951535,-4.1,-22.9,-4.32667350769043,-24.018539428710938
76.23333333,-119.2833333,15.0,5.0,-32.6,0.0,0.0,0.0,0.0,1.0,1990.0,-0.2884824328806098,-31.25,-234.1,-33.894039154052734,-271.2603759765625
53.57,-113.52,671.0,70.0,10.1,0.0,0.0,0.0,1.0,0.0,1965.0,0.741222010848596,-17.0,-129.2,-15.846607208251953,-123.27361297607422
63.52,-116.0,241.0,0.0,-30.32515563964841,0.0,0.0,0.0,1.0,0.0,2001.0,-0.2884824328806098,-26.09,-200.8,-26.545978546142578,-209.88401794433594
48.78,-123.13,178.0,7.09755253046751,15.443261718750025,0.0,0.0,1.0,0.0,0.0,2010.0,-0.680773409477016,-9.33,-69.8,-9.040889739990234,-66.2340316772461
48.65,-123.43,20.0,67.0,8.4,0.0,0.0,1.0,0.0,0.0,1981.0,0.9760105506323683,-9.0,-67.0,-9.720643997192383,-72.40370178222656
48.65,-123.43,20.0,64.0,2.3,0.0,0.0,1.0,0.0,0.0,1978.0,-0.2884824328806098,-9.0,-55.0,-11.070589065551758,-83.0374526977539
41.05916667,-100.7463889,919.0,8.003071532584727,-0.2959655761718522,0.0,0.0,0.0,1.0,0.0,1999.0,0.9932568492674143,-10.0,-66.0,-13.026473999023438,-100.6230697631836
45.32,-75.67,114.0,71.0,20.5,0.0,0.0,0.0,1.0,0.0,1998.0,-0.680773409477016,-5.7,-33.6,-8.252347946166992,-59.32189178466797
49.03146667,-119.4651694,283.0,3.086500999052077,20.7,0.0,1.0,0.0,0.0,0.0,2010.0,-0.9033558023246842,-11.2,-91.0,-10.615550994873047,-79.55130767822266
35.87083333,-106.2183333,1950.0,58.58,19.613458251953148,0.0,1.0,0.0,0.0,0.0,1990.0,0.545240438540651,-12.7,-94.1,-11.955158233642578,-86.59317779541016
50.12,-104.42,580.0,0.0,17.806268310546898,0.0,0.0,0.0,1.0,0.0,2004.0,-0.23030567023061196,-11.04,-87.2,-11.657987594604492,-88.28864288330078
35.27,-75.55,3.0,51.0,13.1,0.0,0.0,1.0,0.0,0.0,1974.0,0.2386727660059501,-2.33,-8.5,-4.450023651123047,-25.39380645751953
41.05916667,-100.7463889,919.0,27.0,20.9,0.0,0.0,0.0,1.0,0.0,1990.0,-0.6287628145958345,-6.4,-46.0,-6.971105575561523,-48.225364685058594
32.2361,-110.9439,753.0,1.3,20.7,0.0,1.0,0.0,0.0,0.0,2014.0,0.9760105506323683,-0.4,-4.6,-6.209026336669922,-42.43721389770508
35.13,-111.67,2137.0,2.0,15.8,0.0,0.0,0.0,1.0,0.0,1970.0,0.29671281927349075,-5.11,-44.0,-5.064438343048096,-40.39185333251953
47.98,-55.82,22.9,2.28124909917824,15.659753417968773,0.0,0.0,0.0,1.0,0.0,2008.0,-0.6932812268869771,-5.63,-34.8,-8.06710433959961,-57.851566314697266
68.78666667,-81.25,8.0,24.0,-0.7,0.0,0.0,0.0,0.0,1.0,1992.0,-0.9634705485641486,-18.0,-133.2,-17.53276824951172,-136.34632873535156
49.1823,-119.559,333.0,5.2,-6.213690185546852,0.0,1.0,0.0,0.0,0.0,2009.0,-0.2884824328806098,-16.06,-126.55,-18.830364227294922,-147.41673278808594
72.58,-38.4799,3200.0,0.0,-23.8886779785156,0.0,0.0,0.0,0.0,1.0,2011.0,-0.9721181966290612,-32.41324735,-249.2576314,-33.517154693603516,-268.441162109375
35.27,-75.55,3.0,94.0,15.0,0.0,0.0,1.0,0.0,0.0,1975.0,-0.7236440382959123,-4.53,-17.0,-4.520515441894531,-27.89038848876953
53.32,-60.42,46.0,40.0,-17.8,0.0,0.0,0.0,1.0,0.0,1964.0,0.2386727660059501,-18.2,-131.1,-18.378692626953125,-143.8293914794922
38.66038889,-27.22009444,74.0,3.4,16.3,0.0,0.0,1.0,0.0,0.0,1999.0,-0.27195815753410524,-1.395,-2.15,-2.765493154525757,-11.207900047302246
46.29,-64.15,39.6,0.0,15.903161621093773,0.0,0.0,0.0,1.0,0.0,2006.0,0.29671281927349075,-10.43,-74.9,-7.725086212158203,-55.19314956665039
64.13,-21.93,14.0,76.9,4.2,0.0,0.0,1.0,0.0,0.0,2005.0,0.9760105506323683,-7.93,-56.34,-7.310560703277588,-51.92592239379883
48.78,-123.13,178.0,0.0,7.473260498046898,0.0,0.0,1.0,0.0,0.0,2000.0,-0.970063921851507,-7.39,-51.7,-10.292919158935547,-76.69989013671875
48.78,-123.13,178.0,0.0,15.698052978515648,0.0,0.0,1.0,0.0,0.0,2006.0,0.741222010848596,-10.15,-76.4,-9.467151641845703,-70.11882781982422
47.67,-124.48,21.0,346.0,7.192864990234398,0.0,0.0,1.0,0.0,0.0,1963.0,-0.9741004551724206,-7.7,-49.6,-7.940812587738037,-56.47285842895508
74.72,-94.98,67.0,19.7,1.5666748046875227,0.0,0.0,0.0,0.0,1.0,2020.0,-0.9679377830240641,-17.166,-132.4,-14.486183166503906,-111.28038787841797
53.57,-113.52,671.0,30.0,14.9,0.0,0.0,0.0,1.0,0.0,1963.0,-0.9587178169872964,-14.3,-113.3,-14.533483505249023,-111.30199432373047
48.65,-123.43,20.0,24.0,17.9,0.0,0.0,1.0,0.0,0.0,1976.0,0.2802306751992159,-6.3,-49.0,-7.7892069816589355,-55.6214485168457
43.70555556,-72.28833333,173.0,3.5,19.21431884765628,0.0,0.0,0.0,1.0,0.0,1999.0,0.02581844022713308,-6.5,-48.0,-6.081977367401123,-41.08150100708008
64.13,-21.93,14.0,47.0,8.0,0.0,0.0,1.0,0.0,0.0,1994.0,0.29671281927349075,-9.67,-73.1,-8.249956130981445,-59.87297439575195
72.58,-38.4799,3200.0,0.0,-31.1345275878906,0.0,0.0,0.0,0.0,1.0,2011.0,-0.9455963874271428,-38.22282499,-290.3652689,-36.54124450683594,-293.5617980957031
76.76666667,-18.66666667,12.0,0.7,-2.4594177246093523,0.0,0.0,0.0,0.0,1.0,2001.0,0.5307300481619334,-18.73,-149.8,-15.129114151000977,-117.77900695800781
64.68972778,-148.38,278.0,0.0,12.272790527343773,0.0,0.0,0.0,1.0,0.0,2004.0,-0.8064799463209447,-12.68,-112.3,-15.436946868896484,-119.2823715209961
53.97,-101.1,272.0,19.0,-18.8,0.0,0.0,0.0,1.0,0.0,1978.0,-0.2884824328806098,-28.7,-217.0,-25.453067779541016,-201.6643829345703
46.05,-74.28,395.0,33.0,12.7,0.0,0.0,0.0,1.0,0.0,1978.0,0.741222010848596,-9.8,-67.0,-9.366943359375,-69.45925903320312
64.13,-21.93,14.0,139.6,2.1,0.0,0.0,1.0,0.0,0.0,2021.0,-0.7236440382959123,-10.84,-76.6,-7.639989376068115,-54.34406280517578
40.2778,-111.7148,1401.0,68.8,11.3,0.0,1.0,0.0,0.0,0.0,2018.0,-0.9741004551724206,-18.04,-133.3,-10.647415161132812,-79.59107208251953
32.2361,-110.9439,753.0,58.42,9.811827957,0.0,1.0,0.0,0.0,0.0,2001.0,0.2386727660059501,-10.92521739,-72.26086957,-7.983668804168701,-57.13144302368164
46.05,-74.28,395.0,107.0,11.1,0.0,0.0,0.0,1.0,0.0,1979.0,-0.9587178169872964,-11.0,-87.0,-10.602333068847656,-78.8625717163086
45.32,-75.67,114.0,64.9,15.051812744140648,0.0,0.0,0.0,1.0,0.0,2018.0,0.2802306751992159,-8.842,-57.9,-7.769230365753174,-55.460838317871094
32.37,-64.68,6.0,50.0,17.2,0.0,0.0,1.0,0.0,0.0,1964.0,0.9562348265919056,-2.2,-13.0,-3.1261775493621826,-14.20126724243164
74.72,-94.98,67.0,2.0,-32.79031982421873,0.0,0.0,0.0,0.0,1.0,2020.0,0.7116566222817746,-32.862,-262.7,-29.634536743164062,-235.82530212402344
64.13,-21.93,14.0,153.3,2.0,0.0,0.0,1.0,0.0,0.0,2006.0,0.2386727660059501,-9.38,-63.71,-7.584410190582275,-54.09239959716797
51.01666667,-114.0166667,1049.0,14.4,11.3,0.0,0.0,0.0,1.0,0.0,1997.0,-0.2135209154397959,-14.4,-107.1,-18.533506393432617,-145.07655334472656
61.22,-48.12,27.0,109.0,9.3,0.0,0.0,0.0,0.0,1.0,1965.0,-0.2135209154397959,-8.1,-62.6,-11.875669479370117,-90.81417083740234
63.37,-135.52,504.0,5.0,-12.8,0.0,0.0,0.0,1.0,0.0,1987.0,0.9510565162951535,-25.2,-192.0,-24.989839553833008,-197.82090759277344
45.32,-75.67,114.0,57.4,-3.2,0.0,0.0,0.0,1.0,0.0,2011.0,-0.2884824328806098,-14.39898191,-107.47,-12.940807342529297,-98.93852996826172
46.29,-64.15,39.6,0.0,15.053155517578148,0.0,0.0,0.0,1.0,0.0,2004.0,-0.6932812268869771,-6.81,-44.1,-8.309086799621582,-59.932865142822266
72.58,-38.4799,3200.0,0.0,-29.187582397460915,0.0,0.0,0.0,0.0,1.0,2011.0,-0.9859481499638303,-35.35214448,-276.6187835,-35.80104064941406,-287.4479064941406
64.13,-21.93,14.0,206.9,7.8,0.0,0.0,1.0,0.0,0.0,2016.0,-0.970063921851507,-7.05,-50.5,-7.164147853851318,-50.336395263671875
37.77,-25.65,175.0,60.0,21.2,0.0,0.0,1.0,0.0,0.0,1962.0,-0.680773409477016,-3.5,-16.2,-3.2713782787323,-17.716754913330078
32.2361,-110.9439,753.0,34.0,11.6,0.0,1.0,0.0,0.0,0.0,2017.0,0.2386727660059501,-5.58,-34.7,-7.406762599945068,-52.32686233520508
53.57,-113.52,671.0,80.0,15.7,0.0,0.0,0.0,1.0,0.0,1962.0,-0.2135209154397959,-11.6,-102.8,-14.055061340332031,-108.00725555419922
76.23333333,-119.2833333,15.0,12.0,-26.3,0.0,0.0,0.0,0.0,1.0,1993.0,-0.7236440382959123,-32.31,-246.9,-30.741779327392578,-245.4163360595703
64.13,-21.93,14.0,95.0,10.5,0.0,0.0,1.0,0.0,0.0,1995.0,-0.680773409477016,-5.46,-40.1,-8.484175682067871,-61.43819046020508
37.77,-25.65,175.0,42.0,17.0,0.0,0.0,1.0,0.0,0.0,1964.0,0.7295575540864875,-2.6,-12.4,-3.6092686653137207,-18.1292781829834
51.77,-104.2,561.0,33.0,19.9,0.0,0.0,0.0,1.0,0.0,1979.0,-0.2135209154397959,-13.8,-106.0,-12.708900451660156,-97.0971908569336
76.23333333,-119.2833333,15.0,7.0,-32.2,0.0,0.0,0.0,0.0,1.0,1990.0,0.2386727660059501,-33.48,-256.0,-33.29673767089844,-266.2322692871094
63.37,-135.52,504.0,33.0,14.2,0.0,0.0,0.0,1.0,0.0,1987.0,0.29671281927349075,-17.3,-147.0,-18.290857315063477,-143.24490356445312
45.37,-63.27,40.0,2.725366491358727,-9.214117431640602,0.0,0.0,0.0,1.0,0.0,1983.0,0.2386727660059501,-10.6,-76.0,-12.546951293945312,-96.11901092529297
40.2778,-111.7148,1401.0,4.1,26.7,0.0,1.0,0.0,0.0,0.0,2021.0,0.29671281927349075,-1.85,-10.6,-6.21846866607666,-42.25868606567383
47.98,-55.82,22.9,1.359076565131545,19.050653076171898,0.0,0.0,0.0,1.0,0.0,2005.0,-0.680773409477016,-6.44,-43.6,-7.944147109985352,-56.76011276245117
60.72,-135.07,702.0,3.0,-9.0,0.0,1.0,0.0,0.0,0.0,1987.0,0.2386727660059501,-24.5,-191.0,-24.722688674926758,-196.1539764404297
41.05916667,-100.7463889,919.0,16.0,18.9,0.0,0.0,0.0,1.0,0.0,1992.0,-0.2802306751992161,-12.9,-97.0,-7.3702497482299805,-51.537410736083984
53.97,-101.1,272.0,25.0,-7.1,0.0,0.0,0.0,1.0,0.0,1977.0,0.9510565162951535,-22.1,-164.0,-21.55585289001465,-170.08555603027344
41.78,-87.75,189.0,180.0,21.2,0.0,0.0,0.0,1.0,0.0,1970.0,0.29671281927349075,-5.08,-33.4,-4.809040069580078,-29.82830810546875
69.1,-105.1166667,27.0,29.0,6.9,0.0,0.0,0.0,0.0,1.0,1991.0,-0.680773409477016,-21.29,-160.6,-17.5074405670166,-136.1022186279297
45.37,-63.27,40.0,40.0,15.1,0.0,0.0,0.0,1.0,0.0,1979.0,0.29671281927349075,-7.2,-51.0,-7.435343265533447,-52.7593994140625
51.67,-110.2,707.0,17.21670152619481,11.947503662109398,0.0,1.0,0.0,0.0,0.0,2002.0,-0.2135209154397959,-13.36,-106.2,-15.118925094604492,-117.0108642578125
49.1823,-119.559,333.0,0.5,0.9695678710937728,0.0,1.0,0.0,0.0,0.0,2009.0,0.2386727660059501,-19.66,-153.24,-15.396673202514648,-119.45649719238281
64.13,-21.93,14.0,246.8,-1.6182312011718525,0.0,0.0,1.0,0.0,0.0,2020.0,-0.2553532951161881,-6.856,-43.0,-6.603665828704834,-45.68852615356445
37.77,-25.65,175.0,30.6,19.2,0.0,0.0,1.0,0.0,0.0,2002.0,0.29671281927349075,-3.09,-15.1,-3.2138774394989014,-15.154703140258789
48.65,-123.43,20.0,67.0,8.7,0.0,0.0,1.0,0.0,0.0,1976.0,-0.27195815753410524,-7.6,-54.0,-9.898017883300781,-73.20478057861328
40.2778,-111.7148,1401.0,92.6,11.8,0.0,1.0,0.0,0.0,0.0,2021.0,-0.9741004551724206,-13.19,-92.0,-10.30133056640625,-76.68538665771484
76.76666667,-18.66666667,12.0,38.8,-19.5,0.0,0.0,0.0,0.0,1.0,2016.0,-0.27195815753410524,-22.42,-170.8,-17.94448471069336,-139.57823181152344
64.13,-21.93,14.0,44.0,2.9,0.0,0.0,0.0,1.0,0.0,1976.0,0.9721181966290613,-6.66,-48.4,-7.772883415222168,-55.972259521484375
32.2361,-110.9439,753.0,99.8,29.45340502,0.0,1.0,0.0,0.0,0.0,1992.0,-0.6932812268869771,-9.024448898,-62.82865731,-5.912468910217285,-38.5893440246582
32.2361,-110.9439,753.0,9.398,19.46296296,0.0,1.0,0.0,0.0,0.0,2009.0,0.9760105506323683,-6.4,-39.0,-6.940104007720947,-48.74650955200195
64.13,-21.93,14.0,72.0,-1.6,0.0,0.0,1.0,0.0,0.0,1993.0,-0.2884824328806098,-11.28,-76.3,-9.159826278686523,-67.17493438720703
45.32,-75.67,114.0,106.6,6.5,0.0,0.0,0.0,1.0,0.0,2009.0,-0.9741004551724206,-11.06547683,-79.48,-10.036724090576172,-74.62171173095703
47.67,-124.48,21.0,361.0,3.8691345214843977,0.0,0.0,1.0,0.0,0.0,1964.0,0.2386727660059501,-5.8,-34.1,-8.288209915161133,-60.13105010986328
37.77,-25.65,175.0,17.4,19.2,0.0,0.0,1.0,0.0,0.0,2011.0,0.29671281927349075,-1.79,-6.6,-2.7625181674957275,-11.817654609680176
60.72,-135.07,702.0,30.0,8.0,0.0,1.0,0.0,0.0,0.0,1987.0,-0.9587178169872964,-21.3,-168.0,-18.877391815185547,-147.2056121826172
49.38,-82.12,245.0,16.99345540255308,-15.293402099609352,0.0,0.0,0.0,1.0,0.0,2000.0,-0.27195815753410524,-24.83,-184.0,-19.925872802734375,-156.58302307128906
41.05916667,-100.7463889,919.0,0.0,16.227441406250023,0.0,0.0,0.0,1.0,0.0,1996.0,0.705583610107178,-8.3,-62.0,-7.3249664306640625,-51.75630569458008
82.5,-62.33333333,62.0,5.0,1.2,0.0,0.0,0.0,0.0,1.0,1990.0,0.29671281927349075,-21.48,-168.6,-20.67137336730957,-163.51625061035156
49.19472222,-123.0172222,4.3,129.0,9.9,0.0,0.0,1.0,0.0,0.0,2017.0,-0.9741004551724206,-9.85,-69.5,-9.061654090881348,-66.45622253417969
40.80638889,-104.7547222,1641.0,37.0,6.9,0.0,1.0,0.0,0.0,0.0,1998.0,-0.8758917051442433,-11.9,-84.0,-13.125144958496094,-100.00418853759766
76.76666667,-18.66666667,12.0,10.0,-19.9,0.0,0.0,0.0,0.0,1.0,1997.0,-0.7236440382959123,-26.43,-202.9,-19.823261260986328,-154.94552612304688
47.98,-55.82,22.9,0.0,-8.946417236328102,0.0,0.0,0.0,1.0,0.0,2003.0,0.2386727660059501,-13.57,-93.1,-11.80943489074707,-89.8927230834961
38.66038889,-27.22009444,74.0,44.0,14.6,0.0,0.0,1.0,0.0,0.0,1989.0,0.9760105506323683,-3.27,-14.7,-3.844636917114258,-19.286781311035156
49.38,-82.12,245.0,0.0,-1.9029296874999773,0.0,0.0,0.0,1.0,0.0,2002.0,-0.9741004551724206,-15.36,-106.2,-14.39533805847168,-110.62970733642578
51.77,-104.2,561.0,27.0,17.6,0.0,0.0,0.0,1.0,0.0,1976.0,-0.6932812268869771,-10.5,-79.0,-13.0843505859375,-99.43673706054688
76.76666667,-18.66666667,12.0,10.6,-2.3,0.0,0.0,0.0,0.0,1.0,2010.0,-0.9587178169872964,-15.73,-118.3,-16.981929779052734,-131.66448974609375
38.66038889,-27.22009444,74.0,8.9,17.0,0.0,0.0,1.0,0.0,0.0,1999.0,0.9657399376548549,-2.375,-5.4,-2.983829975128174,-12.791646003723145
37.77,-25.65,175.0,70.5,13.562738037109398,0.0,0.0,1.0,0.0,0.0,2021.0,0.9510565162951535,-3.05,-13.2,-4.077277183532715,-20.131362915039062
69.1,-105.1166667,27.0,7.0,-10.8,0.0,0.0,0.0,0.0,1.0,1993.0,-0.9741004551724206,-24.06,-182.7,-21.649856567382812,-170.55430603027344
45.32,-75.67,114.0,39.4,21.2,0.0,0.0,0.0,1.0,0.0,2002.0,-0.680773409477016,-5.9,-35.7,-7.863595485687256,-55.96139144897461
35.92138889,-106.2802778,2360.0,200.83,20.945947265625023,0.0,1.0,0.0,0.0,0.0,1991.0,-0.4405187843504952,-8.68,-60.1,-8.13627815246582,-58.0059700012207
32.2361,-110.9439,753.0,5.2,12.57936508,0.0,1.0,0.0,0.0,0.0,1982.0,0.6994583270516471,-3.803846154,-28.07692308,-6.726587295532227,-48.25496292114258
74.72,-94.98,67.0,18.0,-30.1,0.0,0.0,0.0,0.0,1.0,1993.0,0.9510565162951535,-27.48,-204.6,-31.250747680664062,-249.2900390625
51.01666667,-114.0166667,1049.0,4.0,-19.0,0.0,0.0,0.0,1.0,0.0,1993.0,0.6994583270516471,-28.6,-224.7,-26.150489807128906,-207.26222229003906
46.05,-74.28,395.0,145.0,5.2,0.0,0.0,0.0,1.0,0.0,1975.0,-0.7236440382959123,-11.8,-76.0,-12.357263565063477,-93.49536895751953
82.5,-62.33333333,62.0,7.0,-33.6,0.0,0.0,0.0,0.0,1.0,1990.0,0.6994583270516471,-32.5,-251.2,-34.008811950683594,-272.1060485839844
41.78,-87.75,189.0,126.0,13.2,0.0,0.0,0.0,1.0,0.0,1970.0,-0.9741004551724206,-6.48,-48.6,-6.855236053466797,-47.52432632446289
72.58,-38.4799,3200.0,0.0,-14.401922607421852,0.0,0.0,0.0,0.0,1.0,2012.0,-0.6152845999633277,-22.27504969,-166.6060226,-30.618022918701172,-242.4837188720703
49.881,-119.5494,500.0,10.0,-2.5,0.0,1.0,0.0,0.0,0.0,2010.0,0.10310169744743485,-14.0,-117.0,-20.24217987060547,-159.2718048095703
64.13,-21.93,14.0,66.0,11.1,0.0,0.0,1.0,0.0,0.0,1998.0,-0.2135209154397959,-8.76,-63.6,-8.304795265197754,-60.061038970947266
38.79,-27.19,70.0,211.0,19.0,0.0,0.0,1.0,0.0,0.0,1998.0,-0.7236440382959123,-4.12,-18.4,-4.134346008300781,-19.659072875976562
49.1823,-119.559,333.0,2.0,4.321405029296898,0.0,1.0,0.0,0.0,0.0,2008.0,0.741222010848596,-14.41,-130.4,-13.878650665283203,-107.1857681274414
32.2361,-110.9439,753.0,14.5,17.74074074,0.0,1.0,0.0,0.0,0.0,1984.0,0.9721181966290613,-8.817241379,-52.73793103,-7.355584621429443,-53.0386848449707
35.27,-75.55,3.0,216.0,11.4,0.0,0.0,1.0,0.0,0.0,1973.0,-0.2884824328806098,-4.17,-15.5,-4.187759876251221,-31.032495498657227
41.78,-87.75,189.0,162.0,22.6,0.0,0.0,0.0,1.0,0.0,1978.0,-0.2135209154397959,-3.65,-14.5,-5.392127990722656,-35.35600662231445
45.32,-75.67,114.0,120.0,18.2,0.0,0.0,0.0,1.0,0.0,1994.0,-0.680773409477016,-7.0,-41.0,-8.866950988769531,-64.5466537475586
45.32,-75.67,114.0,146.0,-7.0,0.0,0.0,0.0,1.0,0.0,1995.0,0.2386727660059501,-12.0,-87.4,-14.365341186523438,-111.09811401367188
40.008,-105.2682583,1660.0,56.4,3.2,0.0,1.0,0.0,0.0,0.0,2015.0,0.6994583270516471,-18.38,-139.9,-15.720958709716797,-122.09197235107422
37.77,-25.65,175.0,87.9,22.9,0.0,0.0,1.0,0.0,0.0,2005.0,-0.9587178169872964,-4.14,-19.55,-3.4515323638916016,-17.354839324951172
49.1823,-119.559,333.0,0.7,-8.351751708984352,0.0,1.0,0.0,0.0,0.0,2009.0,-0.6994583270516471,-9.24,-86.78,-17.19742202758789,-133.8036651611328
40.80638889,-104.7547222,1641.0,13.0,23.3,0.0,1.0,0.0,0.0,0.0,1996.0,-0.3131070409358267,-1.9,-20.0,-5.946965217590332,-45.16899490356445
51.88,-176.65,4.0,170.0,0.9,0.0,0.0,0.0,0.0,1.0,1966.0,-0.2884824328806098,-11.21,-76.5,-8.087869644165039,-58.147029876708984
45.3738,-75.6862,80.0,54.8,-8.3,0.0,0.0,0.0,1.0,0.0,2021.0,0.6994583270516471,-15.26,-110.5,-12.391319274902344,-92.5921401977539
72.58,-38.4799,3200.0,0.0,-32.37755432128904,0.0,0.0,0.0,0.0,1.0,2011.0,-0.8996308696522434,-37.1043345,-285.3324938,-36.9992561340332,-297.3367919921875
76.52,-68.83,77.0,4.0,-15.0,0.0,0.0,0.0,0.0,1.0,1968.0,-0.7116566222817751,-19.3,-146.9,-25.283058166503906,-199.82058715820312
51.01666667,-114.0166667,1049.0,155.6,4.3,0.0,0.0,0.0,1.0,0.0,1997.0,0.741222010848596,-17.5,-125.4,-18.874250411987305,-148.040771484375
48.78,-123.13,178.0,4.347410600166768,10.903375244140648,0.0,0.0,1.0,0.0,0.0,2003.0,0.741222010848596,-9.55,-74.1,-10.447732925415039,-78.3978042602539
76.76666667,-18.66666667,12.0,30.0,-4.9,0.0,0.0,0.0,0.0,1.0,1997.0,-0.9587178169872964,-19.11,-146.9,-16.903818130493164,-130.9573974609375
52.141,-106.6244,502.0,28.9,3.1,0.0,0.0,0.0,1.0,0.0,2004.0,-0.970063921851507,-18.94,-140.98,-15.687374114990234,-121.28852844238281
63.37,-135.52,504.0,13.0,-26.4,0.0,0.0,0.0,1.0,0.0,1985.0,-0.7236440382959123,-27.6,-210.0,-26.780221939086914,-211.70040893554688
47.98,-55.82,22.9,0.0,17.289361572265648,0.0,0.0,0.0,1.0,0.0,2000.0,-0.23030567023061196,-5.66,-37.2,-8.359638214111328,-60.475093841552734
